group,P
HOXC10,0.437012475349204
HOXC11,0.791217122002126
HOXC12,0.653258116066197
HOXC13,0.550397275989921
HOXC13-AS,0.592610398919069
HOXC4,0.902109857445923
HOXC5,0.625478291383937
HOXC6,0.709610928205489
HOXC8,0.923326298858647
HOXC9,0.707705538649204
HOXD-AS2,0.824275820066935
HOXD1,0.937348051557225
HOXD10,0.274480796247143
HOXD11,0.156577221498276
HOXD12,0.157289542618246
HOXD13,0.160468793063918
HOXD3,0.777149377096823
HOXD4,0.628770059360539
HOXD8,0.672815298772567
HOXD9,0.565438726780978
HP,0.603876948109008
HP09053,0.0337531494291471
HP1BP3,0.0883157166678698
HPAT5,0.605485572513679
HPCA,0.0283916349437269
HPCAL1,0.647628872752857
HPCAL4,0.0248693755101301
HPD,0.0886372516266445
HPDL,0.756815865878387
HPF1,0.68607466763011
HPGD,0.991395505423549
HPGDS,0.589626355824537
HPN,0.972150937563537
HPN-AS1,0.273438858398976
HPR,0.597537081940237
HPRT1,0.770902436147751
HPS1,0.398330507510094
HPS3,0.108415441884375
HPS4,0.468931264834121
HPS5,0.455949306015913
HPS6,0.663230615062294
HPSE,0.972458206023141
HPSE2,0.601185264862955
HPX,0.98685954340533
HPYR1,0.161606523108507
HR,0.780300876820715
HRAT17,0.330383882022741
HRAT5,0.843537115263715
HRAT92,0.604466522672357
HRC,0.676742202300211
HRCT1,0.364794511281494
HRG,0.295666802681349
HRH1,0.954815895338548
HRH2,0.0571697220708515
HRH3,0.644552767444483
HRH4,0.429317089087789
HRK,0.990831042254969
HRNR,0.489329011543391
HROB,0.518796599033195
HS1BP3,0.57654786611607
HS1BP3-IT1,0.016498632998274
HS2ST1,0.590552987777471
HS3ST1,0.294915249351145
HS3ST2,0.203795483772634
HS3ST3A1,0.967045165367663
HS3ST3B1,0.0842384114657499
HS3ST4,0.717274137518154
HS3ST5,0.726796351039368
HS6ST1,0.481594747298807
HS6ST2,0.774884873852985
HS6ST2-AS1,0.068735049039967
HS6ST3,0.89364302001203
HSBP1,0.827824142404173
HSBP1L1,0.73501008992229
HSCB,0.607176614300967
HSD11B1,0.717808260109139
HSD11B1-AS1,0.321630504668996
HSD11B1L,0.649310334406582
HSD11B2,0.79504289262103
HSD17B1,0.220402868523454
HSD17B10,0.467905494803243
HSD17B11,0.230748991168016
HSD17B12,0.911254129679719
HSD17B13,0.328761820176632
HSD17B14,0.153745471727837
HSD17B2,0.60490061709927
HSD17B3,0.978778826219802
HSD17B3-AS1,0.778727290251802
HSD17B4,0.683432058136691
HSD17B6,0.0088609950384036
HSD17B7,0.100842348921848
HSD17B7P2,0.832348943717338
HSD17B8,0.210049463172287
HSD3B1,0.560264657337494
HSD3B2,0.539446435648568
HSD3B7,0.034348011358913
HSD3BP4,0.855240351868589
HSD52,0.744624114537642
HSDL1,0.677725129739462
HSDL2,0.0358745979505219
HSF1,0.54324706529988
HSF2,0.20102954379285
HSF2BP,0.112182488283906
HSF4,0.548644279974729
HSF5,0.583264177412312
HSFX1,0.0908684245462416
HSFX2,0.0908684245462416
HSFX3,0.612330156053379
HSFX4,0.910947090159453
HSFY1P1,0.552242260420127
HSH2D,0.475102991547499
HSP90AA1,0.224424421934724
HSP90AB1,0.314635375465086
HSP90AB4P,0.620035473117373
HSP90B1,0.637100192498419
HSP90B2P,0.0467452534432459
HSPA12A,0.504293521465415
HSPA12B,0.635819729016996
HSPA13,0.291271079238272
HSPA14,0.199197442452567
HSPA2,0.822222136411082
HSPA4,0.837458819701504
HSPA4L,0.636041038092325
HSPA5,0.738097085476544
HSPA6,0.417096346588469
HSPA7,0.657611218728393
HSPA8,0.857126058351987
HSPA9,0.532273009580418
HSPB1,0.885686523015502
HSPB11,0.840046652521714
HSPB2,0.448081582518429
HSPB2-C11orf52,0.465893661282335
HSPB3,0.100150247746553
HSPB6,0.641647618566254
HSPB7,0.862740794156701
HSPB8,0.391627401123788
HSPB9,0.924487588464469
HSPBAP1,0.0130024332033635
HSPBP1,0.335221918608248
HSPC324,0.646524293081789
HSPD1,0.844253043147279
HSPE1,0.768400624912794
HSPE1-MOB4,0.782984087187227
HSPG2,0.841358096392087
HSPH1,0.986836180747788
HTATIP2,0.356037608314013
HTATSF1,0.550691420909528
HTATSF1P2,0.346764242839681
HTD2,0.261919394171842
HTN1,0.161283551233883
HTN3,0.112387492797473
HTR1A,0.591285581340746
HTR1B,0.147376118036781
HTR1D,0.0263596520451777
HTR1E,0.633600301190179
HTR1F,0.64677911567762
HTR2A,0.419573652175495
HTR2A-AS1,0.207226459132635
HTR2B,0.702058741195507
HTR2C,0.035834132734518
HTR3A,0.369322038082816
HTR3B,0.1431620047667
HTR3C,0.652588365958168
HTR3D,0.389926353264357
HTR3E,0.962822359331437
HTR3E-AS1,0.943074747094964
HTR4,0.0538079930697142
HTR5A,0.785908093334087
HTR5A-AS1,0.811057367378474
HTR6,0.347368667134043
HTR7,0.59917060993444
HTR7P1,0.180627254942639
HTRA1,0.0211177778389294
HTRA2,0.872583027069949
HTRA3,0.586354034905377
HTRA4,0.503157696878759
HTT,0.0815879357077787
HTT-AS,0.579884532416035
HULC,0.813803245128215
HUNK,0.192507321353673
HUS1,0.530450371792359
HUS1B,0.164312689281855
HUWE1,0.0221884355738913
HVCN1,0.44949809358548
HYAL1,0.694553150943655
HYAL2,0.798636562673419
HYAL3,0.840354160940395
HYAL4,0.265363375921044
HYAL6P,0.286900103650328
HYDIN,0.54305295112151
HYDIN2,0.117310124669099
HYI,0.255133801340981
HYKK,0.566792161535736
HYLS1,0.0136597632002276
HYMAI,0.733341841508488
HYPK,0.650945521955402
IAH1,0.855720219422219
IAPP,0.0202792770928774
IARS1,0.0703791469826286
IARS2,0.223600134667562
IATPR,0.725406045622833
IBA57,0.254494030505816
IBA57-DT,0.302656404379202
IBSP,0.719029731746859
ICA1,0.934881820583856
ICA1L,0.21192473836754
ICAM1,0.361373253976612
ICAM2,0.947957373468048
ICAM3,0.196352679172632
ICAM4,0.536609355722246
ICAM5,0.574102187311679
ICE1,0.601585630109788
ICE2,0.828929614891829
ICMT,0.426689844842798
ICOS,0.48120969008061
ICOSLG,0.44872833248156
ID1,0.369358694549131
ID2,0.474925984451697
ID2-AS1,0.0465450167180318
ID4,0.703696832689037
IDE,0.0407320730066831
IDH1,0.744733635423358
IDH1-AS1,0.848200508506426
IDH2,0.582322558534776
IDH2-DT,0.758018213176258
IDH3A,0.280287892208194
IDH3B,0.00529700692616636
IDH3G,0.0761310124950384
IDI1,0.931293888586372
IDI2,0.715388510938252
IDI2-AS1,0.893670653240355
IDNK,0.66412181872755
IDO1,0.992012038071666
IDO2,0.12548083353983
IDS,0.808314103456338
IDUA,0.803097179922025
IER2,0.337804099761355
IER3-AS1,0.810095369202814
IER3IP1,0.423194974211158
IER5,0.262895678619533
IER5L,0.0739216949503767
IFFO1,0.259364530467993
IFFO2,0.532897530210723
IFI16,0.517519578076656
IFI27,0.55592095969407
IFI27L2,0.659191120238516
IFI30,0.933880985191664
IFI35,0.890357036413143
IFI44,0.432616851977153
IFI44L,0.766581407633296
IFI6,0.138774563524499
IFIH1,0.779563832004675
IFIT1,0.936528317211308
IFIT1B,0.3799063687259
IFIT2,0.348251758905571
IFIT3,0.192358257908101
IFIT5,0.455577131179265
IFITM1,0.805742072129262
IFITM10,0.102201067333962
IFITM2,0.217821046624599
IFITM3,0.863484719606156
IFITM4P,0.984592958785858
IFITM5,0.254416441150627
IFNA1,0.939388448391744
IFNA10,0.0433950144207857
IFNA13,0.0792060882396659
IFNA14,0.0439761691637807
IFNA16,0.0616082313183772
IFNA17,0.0507222556803172
IFNA2,0.0938077985872475
IFNA21,0.417372061971119
IFNA22P,0.0385351776386075
IFNA4,0.0634509397642365
IFNA5,0.0138217426348785
IFNA6,0.0427301440344466
IFNA7,0.0425308971803801
IFNA8,0.758346776357589
IFNAR1,0.807114709389247
IFNAR2,0.242626370391798
IFNB1,0.586509134018265
IFNE,0.745266600776175
IFNG,0.315374116750748
IFNG-AS1,0.435913739284785
IFNGR1,0.322326288172375
IFNGR2,0.452126067759736
IFNK,0.954645709956876
IFNL1,0.228235859094295
IFNL2,0.166613619576553
IFNL3,0.478900765364912
IFNL4,0.428257321970443
IFNLR1,0.807779254391937
IFNW1,0.475835861543462
IFRD1,0.0342940490964227
IFRD2,0.775060558663063
IFT122,0.225551399872375
IFT140,0.936382887673594
IFT172,0.115966196540773
IFT20,0.674320155505659
IFT22,0.225885674945442
IFT27,0.520875562974862
IFT43,0.990815513923082
IFT46,0.149714372414199
IFT52,0.691179329092284
IFT57,0.409808137349605
IFT74,0.944231449933353
IFT74-AS1,0.388573746620887
IFT80,0.562711816534898
IFT81,0.497047161025137
IFT88,0.361399259896143
IFTAP,0.20536284770806
IGBP1,0.400095027668065
IGBP1P1,0.935696290570514
IGDCC3,0.754535352177329
IGDCC4,0.843385426202128
IGF1,0.930817843145249
IGF1R,0.191319605694174
IGF2,0.389574234425084
IGF2-AS,0.210016305145374
IGF2BP1,0.41983862835458
IGF2BP2,0.191116164705064
IGF2BP2-AS1,0.13870843380362
IGF2BP3,0.119081408000104
IGF2R,0.893086697982482
IGFALS,0.924173109686362
IGFBP1,0.564947839417671
IGFBP2,0.97491133658823
IGFBP3,0.260647946743295
IGFBP4,0.526098296708962
IGFBP5,0.768907254578149
IGFBP6,0.173840766448319
IGFBP7,0.910904018734019
IGFBP7-AS1,0.928944735437582
IGFBPL1,0.116849626701831
IGFL1,0.366707593797905
IGFL2,0.506617221261091
IGFL2-AS1,0.318131223559507
IGFL3,0.707981189620775
IGFL4,0.738059209809194
IGFLR1,0.646081623410014
IGFN1,0.868429399852227
IGHMBP2,0.572593891767163
IGHV1OR15-1,0.456277357009354
IGHV1OR15-3,0.227376164002862
IGIP,0.501871724157931
IGLL1,0.963128362311649
IGLL3P,0.785605613760277
IGLL5,0.840108719884556
IGLON5,0.890532581742085
IGSF1,0.240109524399713
IGSF10,0.35719101640676
IGSF11,0.194677447490799
IGSF11-AS1,0.295869665155091
IGSF21,0.255672026883023
IGSF22,0.614639160694083
IGSF23,0.590003770010098
IGSF3,0.490631228196299
IGSF5,0.769827684045464
IGSF6,0.300549298571615
IGSF8,0.5645544223211
IGSF9,0.175529528399239
IGSF9B,0.299672705413699
IHH,0.459869463670263
IK,0.776794756876562
IKBIP,0.519263828366502
IKBKB,0.317423311553107
IKBKE,0.0571261290352263
IKBKG,0.984731493396886
IKZF1,0.399169485510918
IKZF2,0.635568922911049
IKZF3,0.958659351007357
IKZF4,0.718030191500308
IKZF5,0.35211083961687
IL10,0.634595279743675
IL10RA,0.112150736044209
IL10RB,0.585024830427969
IL10RB-DT,0.703160398057501
IL11,0.68797658979643
IL11RA,0.970941888019073
IL12A,0.852019867396656
IL12A-AS1,0.905028785933035
IL12B,0.855168198725951
IL12RB1,0.409538133420956
IL12RB2,0.718055649443596
IL13,0.729465071350423
IL13RA1,0.506006258586615
IL13RA2,0.299517586131068
IL15,0.996942708048395
IL15RA,0.772398818413126
IL16,0.803499311469963
IL17A,0.48969214372463
IL17B,0.713711315394109
IL17C,0.541999973324328
IL17D,0.274139109568898
IL17F,0.1016300408978
IL17RA,0.642101027127083
IL17RB,0.862007536970805
IL17RC,0.59589881177754
IL17RD,0.205201554264215
IL17RE,0.234659547502998
IL17REL,0.781957843810691
IL18,0.858594198953125
IL18BP,0.977467103151046
IL18R1,0.766923586057102
IL18RAP,0.0926080380114609
IL19,0.789226727931063
IL1A,0.907111124213673
IL1B,0.381772375953713
IL1F10,0.0771967678962137
IL1R1,0.71197748621703
IL1R2,0.700575652175453
IL1RAP,0.897832133611852
IL1RAPL1,0.521523252241972
IL1RAPL2,0.959345537675878
IL1RL1,0.654904224330398
IL1RL2,0.424044991996777
IL1RN,0.58545991649572
IL2,0.560335540124451
IL20,0.00381632399969465
IL20RA,0.407397518620723
IL20RB,0.641083367386547
IL21,0.260748573212571
IL21-AS1,0.400139171760017
IL21R,0.955956061634002
IL21R-AS1,0.996157645934216
IL22,0.804655983684416
IL22RA1,0.504137779942626
IL22RA2,0.17560402110507
IL23A,0.263422246158011
IL23R,0.280076809005026
IL24,0.0138436096644717
IL25,0.820315346423397
IL26,0.450350422855009
IL27,0.874298852152342
IL27RA,0.880805948230923
IL2RA,0.500554062750128
IL2RB,0.0716125621972351
IL2RG,0.47006250479266
IL3,0.916550798222666
IL31,0.896836931521499
IL31RA,0.813905397204861
IL32,0.0176887397286938
IL33,0.267183458965923
IL34,0.682293473559902
IL36A,0.91842983258453
IL36B,0.251698250726347
IL36G,0.837777693170055
IL36RN,0.0860601819621033
IL37,0.639732337944165
IL4,0.399175158058957
IL4I1,0.633323378040555
IL4R,0.363308561100654
IL5,0.323783528779257
IL5RA,0.539943552912847
IL6,0.638918218425964
IL6-AS1,0.633388324369392
IL6R,0.841699004228058
IL6R-AS1,0.912871710727112
IL6ST,0.142004570240415
IL7,0.197249458946984
IL7R,0.258318393323734
IL9,0.0356030411153673
IL9R,0.0220281651617984
ILDR1,0.352395769021841
ILDR2,0.841937850574564
ILF2,0.153769359916103
ILF3,0.351310967896357
ILF3-DT,0.355068480723068
ILK,0.267915915590683
ILKAP,0.27506233767182
ILRUN,0.58699339264739
ILVBL,0.498177014203957
IMMP1L,0.827338247570686
IMMP2L,0.0673030361673608
IMMT,0.249512882645095
IMP3,0.995350447700746
IMP4,0.465195299689481
IMPA1,0.496533679277003
IMPA1P1,0.71056167006591
IMPA2,0.574538913167028
IMPACT,0.722122080589592
IMPAD1,0.897156464196747
IMPDH1,0.867219697526689
IMPDH2,0.550289460484962
IMPG1,0.34859213847871
IMPG2,0.934016805157661
INA,0.872994640900182
INAFM1,0.257743026481542
INAFM2,0.0692959140555182
INAVA,0.898002056688685
INCA1,0.159964949837916
INCENP,0.490114060620094
INE1,0.195997686448655
INE2,0.428857115792374
INF2,0.676767881842277
ING1,0.420143058160902
ING2,0.196962517213655
ING3,0.786717846753612
ING4,0.00937215306940184
ING5,0.57720215903838
INGX,0.874427561943398
INHA,0.43420698070379
INHBA,0.054024110213262
INHBA-AS1,0.0777084404890682
INHBB,0.828428914815344
INHBC,0.861084949123211
INHBE,0.442568648753884
INIP,0.874997314136038
INKA1,0.176256582455073
INKA2,0.097870081012263
INKA2-AS1,0.0927974494056084
INMT,0.95366577370901
INMT-MINDY4,0.367076086090893
INO80,0.39163021423612
INO80B,0.897244142242364
INO80B-WBP1,0.90433318222675
INO80C,0.765710138717873
INO80D,0.445984257949388
INO80E,0.844873589564328
INPP1,0.937694033472231
INPP4A,0.857501443198355
INPP4B,0.0187327948437502
INPP5A,0.455680764489814
INPP5B,0.148702055481398
INPP5D,0.497608431479416
INPP5E,0.37666208190205
INPP5F,0.920590320723573
INPP5J,0.326166208890007
INPP5K,0.356029954733299
INPPL1,0.994085926005471
INS,0.171089216750818
INS-IGF2,0.204060008801483
INSC,0.829005341723668
INSIG1,0.418795910381
INSIG2,0.695361573768335
INSL3,0.224168746217476
INSL4,0.759337809640372
INSL5,0.273245045857213
INSL6,0.664098270330872
INSM1,0.31351220283573
INSM2,0.909681398265188
INSR,0.936594156870569
INSRR,0.363014530956936
INSYN1,0.731564200881707
INSYN1-AS1,0.142132065930084
INSYN2A,0.841384262559618
INSYN2B,0.426540957321778
INTS1,0.00347947542385088
INTS10,0.793485807052039
INTS11,0.687170478644601
INTS12,0.965375235983455
INTS13,0.462688810760709
INTS14,0.949411928465758
INTS2,0.0933597787754645
INTS4,0.741883996169059
INTS4P1,0.678717581761737
INTS4P2,0.679807200790047
INTS5,0.491253553812031
INTS6,0.49436921211269
INTS6-AS1,0.381263021042432
INTS6L,0.231029824913814
INTS6L-AS1,0.272111867248667
INTS7,0.8798092062796
INTS8,0.413565271210011
INTS9,0.985182019933946
INTU,0.874837509598573
INVS,0.508420701095239
IP6K1,0.0824793731052461
IP6K2,0.755860859542239
IP6K3,0.338175899705399
IPCEF1,0.58334381010405
IPMK,0.952356814580067
IPO11,0.420780871103648
IPO11-LRRC70,0.955190143203225
IPO13,0.504528418403789
IPO4,0.313066458627239
IPO5,0.613900905682379
IPO5P1,0.0967187432634203
IPO7,0.72733598014118
IPO8,0.972286815598986
IPO9,0.604160540148898
IPO9-AS1,0.564436904957924
IPP,0.426779795275444
IPPK,0.123369510024612
IPW,0.0130153293574398
IQCA1,0.65827186099021
IQCA1L,0.600023509796412
IQCB1,0.779106861577749
IQCC,0.251056769466553
IQCD,0.61038956619534
IQCE,0.523670331840355
IQCF1,0.494090196882585
IQCF2,0.594610546431462
IQCF3,0.665174603923177
IQCF4,0.555304597162386
IQCF5,0.448606928528397
IQCF5-AS1,0.448644052307799
IQCF6,0.310313118753003
IQCG,0.561244249286495
IQCH,0.912489605251723
IQCH-AS1,0.961563011339518
IQCJ,0.118676823838732
IQCJ-SCHIP1,0.0725961083918611
IQCJ-SCHIP1-AS1,0.121862568530789
IQCK,0.792791772935437
IQCM,0.570337176216204
IQCN,0.487841240833149
IQGAP1,0.627733929026056
IQGAP2,0.802199073879966
IQGAP3,0.868433842517151
IQSEC1,0.236126191641862
IQSEC2,0.956991708680865
IQUB,0.826429598077597
IRAIN,0.0439739822357208
IRAK1,0.0182751527672906
IRAK1BP1,0.180533431883437
IRAK2,0.844585054475059
IRAK3,0.454057740306236
IRAK4,0.564898039981784
IREB2,0.232730000700024
IRF1,0.062817098888196
IRF1-AS1,0.0151367991056485
IRF2,0.541349597741425
IRF2BP1,0.863246317419878
IRF2BP2,0.161616818263287
IRF2BPL,0.972081857794734
IRF3,0.423032997072068
IRF4,0.746980141220708
IRF5,0.566132231508227
IRF6,0.159900289249146
IRF7,0.108442309928654
IRF8,0.983109270122295
IRF9,0.818502295754866
IRGC,0.478322515036436
IRGM,0.486006810526937
IRGQ,0.502624528501175
IRS1,0.32096249608697
IRS2,0.355852364078249
IRS4,0.00945278765870237
IRX1,0.34118238324573
IRX2,0.270669988903715
IRX3,0.966029913594934
IRX4,0.718337294527305
IRX5,0.257641597212217
IRX6,0.669739613071196
ISCA1,0.68579664400991
ISCA2,0.0654431122514654
ISCU,0.366521187395224
ISG15,0.385649107667801
ISG20,0.31254800835361
ISG20L2,0.420178858923962
ISL1,0.816579804539342
ISL2,0.465932093671323
ISLR,0.16418443465253
ISLR2,0.88442462120728
ISM1,0.849298293673389
ISM1-AS1,0.560592289318022
ISM2,0.409091567664309
ISOC1,0.205783820418712
ISOC2,0.601587166952159
IST1,0.720770566548033
ISX,0.0832041713246672
ISX-AS1,0.0227240037727253
ISY1,0.976833672000495
ISY1-RAB43,0.842453640479924
ISYNA1,0.101130742705325
ITCH,0.00307885859949257
ITFG1,0.948790524993314
ITFG1-AS1,0.866018436996494
ITFG2,0.778226543882392
ITFG2-AS1,0.842190437702859
ITGA1,0.264125166324931
ITGA10,0.849104672891726
ITGA11,0.20740318000603
ITGA2,0.807857797100382
ITGA2B,0.708419472040011
ITGA3,0.606125082781805
ITGA4,0.646982477432901
ITGA5,0.905484047458827
ITGA6,0.518111647271549
ITGA6-AS1,0.811645335465557
ITGA7,0.0514219297960179
ITGA8,0.232442500546906
ITGA9,0.321302418557103
ITGA9-AS1,0.371305687322313
ITGAD,0.682996752847087
ITGAE,0.561769614895099
ITGAL,0.523435319746159
ITGAM,0.466817231601
ITGAV,0.299778328323104
ITGAX,0.907727853559274
ITGB1,0.0682944413476881
ITGB1BP1,0.540880792774943
ITGB1BP2,0.186720065717134
ITGB2,0.302244219659134
ITGB2-AS1,0.587592482086056
ITGB3,0.72913383785654
ITGB3BP,0.584405211264554
ITGB4,0.415233062623004
ITGB5,0.977669295117006
ITGB6,0.0276519146295821
ITGB7,0.396496843023363
ITGB8,0.0703872248710792
ITGBL1,0.658530552028871
ITIH1,0.642098019419552
ITIH2,0.57500478488175
ITIH3,0.685329989388408
ITIH4,0.33101014829249
ITIH4-AS1,0.338359711197528
ITIH5,0.790690434678589
ITIH6,0.0981659136264528
ITK,0.415039838907958
ITLN1,0.743915119129466
ITLN2,0.920036897492375
ITM2A,0.536820104347264
ITM2B,0.162046824695315
ITM2C,0.0313073720785341
ITPA,0.886598489046003
ITPK1-AS1,0.218399455909946
ITPKA,0.310587803034492
ITPKB,0.560891757281362
ITPKB-IT1,0.181665021549027
ITPKC,0.0250427015559808
ITPR1,0.0819755416021007
ITPR1-DT,0.571403587874841
ITPR2,0.696375946167078
ITPR3,0.981823931082238
ITPRID1,0.358971049473327
ITPRID2,0.654058859447078
ITPRIP,0.397161311619339
ITPRIP-AS1,0.269021144525479
ITPRIPL1,0.523366887210032
ITPRIPL2,0.238295305476238
ITSN1,0.26994674681349
ITSN2,0.551186109278249
IVD,0.865358690580279
IVL,0.889879203770827
IVNS1ABP,0.0908403134557799
IWS1,0.644865017519031
IYD,0.465682476009638
IZUMO1,0.993048854269411
IZUMO1R,0.162830098010649
IZUMO2,0.455346800919456
IZUMO3,0.175933975362838
IZUMO4,0.0412157405130325
JADE1,0.432562329294859
JADE2,0.351807653608733
JADE3,0.582268108738305
JAG1,0.0208234592982825
JAG2,0.553527544615171
JAGN1,0.0752609116646836
JAK1,0.0375192097672546
JAK2,0.423288951166221
JAK3,0.267272040461939
JAKMIP1,0.255009480886832
JAKMIP2,0.944722439851764
JAKMIP2-AS1,0.871985604934427
JAKMIP3,0.808729437569406
JAM2,0.928743984211982
JAM3,0.282447563587333
JAML,0.566669910480599
JARID2,0.344926884699519
JARID2-AS1,0.314166760623846
JAZF1,0.0758286512760927
JAZF1-AS1,0.90793689572076
JCAD,0.177962791613528
JCHAIN,0.207928061717294
JDP2,0.647710830150408
JHY,0.344331147559747
JKAMP,0.0313040051589843
JMJD1C,0.542076733708654
JMJD1C-AS1,0.652066680220299
JMJD4,0.0649534341021532
JMJD6,0.745310779892072
JMJD7,0.560556827647072
JMJD7-PLA2G4B,0.549403499464083
JMJD8,0.639554428115208
JMY,0.679889501508946
JOSD1,0.284631629090023
JOSD2,0.58065874777001
JPH1,0.156122741042303
JPH2,0.390540757198489
JPH3,0.589521298785528
JPH4,0.32438639408679
JPT1,0.879518063167235
JPT2,0.811725022193011
JPX,0.0338455669873637
JRK,0.512141350996063
JRKL,0.78432381439149
JRKL-AS1,0.722392997464147
JSRP1,0.830189325138525
JTB,0.0550106874326854
JUN,0.904116490378461
JUNB,0.544585297682196
JUND,0.448218663550904
JUP,0.67999646387583
KAAG1,0.825896777310756
KALRN,0.256864266479071
KANK1,0.0125208888667446
KANK2,0.814642910496139
KANK3,0.640517135337818
KANK4,0.72353578786665
KANSL1,0.916995134530946
KANSL1-AS1,0.680437391985248
KANSL1L,0.658793216416237
KANSL1L-AS1,0.622091535997811
KANSL2,0.0762770791356033
KANSL3,0.932929488340307
KANTR,0.294887771105238
KARS1,0.266175237508461
KAT14,0.279899816259337
KAT2A,0.93081066651413
KAT2B,0.618268573228286
KAT5,0.151277186535342
KAT6A,0.198782745680691
KAT7,0.442098116791533
KAT8,0.804471023165512
KATNA1,0.00912032633642565
KATNAL1,0.35721316016548
KATNAL2,0.575511365086703
KATNB1,0.0794151346701946
KATNBL1,0.502298252223867
KATNBL1P6,0.766253181214192
KAZALD1,0.560462302528649
KAZN,0.268933471065256
KAZN-AS1,0.0677483880720706
KBTBD11,0.353003771373551
KBTBD11-OT1,0.346356295388681
KBTBD12,0.86183297255147
KBTBD13,0.937384934960528
KBTBD2,0.512897859135933
KBTBD3,0.720762186320558
KBTBD4,0.191981431876923
KBTBD6,0.830386978189256
KBTBD7,0.3158764702837
KBTBD8,0.131035862918268
KC6,0.0227653054405399
KCCAT198,0.954119500442084
KCCAT333,0.740437187446971
KCMF1,0.405292837208377
KCNA1,0.093075409215284
KCNA10,0.966876883196541
KCNA2,0.982390627847371
KCNA3,0.892540138369245
KCNA4,0.656429024098603
KCNA5,0.20503593948563
KCNA6,0.916387224977646
KCNA7,0.150711222500008
KCNAB1,0.0485552133056949
KCNAB1-AS1,0.223213673106768
KCNAB1-AS2,0.0561662692816761
KCNAB2,0.17456376766999
KCNAB3,0.794248316822672
KCNB1,0.0915778187031298
KCNB2,0.164343116830251
KCNC1,0.0496557257351251
KCNC2,0.23354063422463
KCNC3,0.193032581839326
KCNC4,0.30897176301259
KCND1,0.314490203999738
KCND2,0.944262919005761
KCND3,0.371562580100101
KCND3-AS1,0.693613795626991
KCND3-IT1,0.894334257024401
KCNE1B,NA
KCNE2,0.192249152181191
KCNE3,0.826602316614267
KCNE4,0.790692352768665
KCNE5,0.71660220390209
KCNF1,0.228891102716774
KCNG1,0.279205901723975
KCNG2,0.14143413593402
KCNG3,0.154745688447861
KCNG4,0.27108805835298
KCNH1,0.948316040829484
KCNH1-IT1,0.562222402481093
KCNH2,0.103651874915018
KCNH3,0.94157522217407
KCNH4,0.203197065844142
KCNH5,0.780670782678617
KCNH6,0.968761859035015
KCNH7,0.792943767927226
KCNH7-AS1,0.177396766517661
KCNH8,0.434547914115376
KCNIP1,0.0799981289692114
KCNIP1-AS1,0.010289063794615
KCNIP1-OT1,0.081485739352157
KCNIP2,0.512677839562663
KCNIP2-AS1,0.76657394905064
KCNIP3,0.329283940471659
KCNIP4,0.600988669548516
KCNIP4-IT1,0.690266615363371
KCNJ1,0.969359498503984
KCNJ10,0.072474633155267
KCNJ11,0.181377069030537
KCNJ12,0.519155592311938
KCNJ13,0.930541543570588
KCNJ14,0.610488008749153
KCNJ15,0.313689997813796
KCNJ16,0.918084189032138
KCNJ18,0.877509567785405
KCNJ2,0.0779961567737378
KCNJ2-AS1,0.0944363925789635
KCNJ3,0.854149323166715
KCNJ4,0.648705344182698
KCNJ5,0.0481717550547335
KCNJ6,0.22949374436156
KCNJ8,0.599419691989867
KCNJ9,0.417735397074245
KCNK1,0.797443658821287
KCNK10,0.86684748937278
KCNK12,0.244357388506647
KCNK13,0.322501409102676
KCNK15,0.802252454949914
KCNK15-AS1,0.697833286224517
KCNK16,0.00250430332021929
KCNK17,0.0014767110870794
KCNK18,0.728986525602707
KCNK2,0.315192788477309
KCNK3,0.556185581295344
KCNK4,0.124905782416751
KCNK4-TEX40,0.135609827430754
KCNK5,0.74593998284124
KCNK6,0.948899137893723
KCNK7,0.906656559310364
KCNK9,0.842979579330574
KCNMA1,0.76422401411471
KCNMA1-AS1,0.296713072131647
KCNMA1-AS2,0.12667262045196
KCNMA1-AS3,0.250639625809526
KCNMB1,0.389879536098831
KCNMB2,0.491900853843323
KCNMB2-AS1,0.559954529258186
KCNMB3,0.824886402246098
KCNMB4,0.779819520031603
KCNN1,0.346129885502673
KCNN2,0.287299326744737
KCNN3,0.401074607464076
KCNN4,0.90268694183071
KCNQ1,0.259587473424024
KCNQ1-AS1,0.621162186533664
KCNQ1DN,0.728097129781251
KCNQ1OT1,0.057041910185488
KCNQ2,0.25979532375865
KCNQ3,0.678320129985712
KCNQ4,0.603636316709183
KCNQ5,0.626241271299602
KCNQ5-AS1,0.252298113595391
KCNQ5-IT1,0.927337660900135
KCNRG,0.490141390441386
KCNS1,0.528205016367539
KCNS2,0.509671529702001
KCNS3,0.560902336055253
KCNT1,0.209591294674246
KCNT2,0.447799539918818
KCNU1,0.093815704453434
KCNV1,0.424576901116072
KCNV2,0.545647109243645
KCP,0.561451960297738
KCTD1,0.502396712850405
KCTD10,0.293591326590685
KCTD11,0.812259641930803
KCTD12,0.121934256697845
KCTD13,0.139317633207891
KCTD14,0.751492845944269
KCTD15,0.178420832131657
KCTD16,0.508548685819823
KCTD17,0.0523311299481296
KCTD18,0.160858352194774
KCTD19,0.908663492874939
KCTD2,0.466683914864762
KCTD20,0.724300413667909
KCTD21,0.496186376467201
KCTD21-AS1,0.56065615981835
KCTD3,0.0570361235797849
KCTD4,0.848238423157396
KCTD5,0.054243352826255
KCTD6,0.839724237206549
