group,P
LOC101929353,0.4882703347021
LOC101929372,0.759034817149785
LOC101929380,0.553891229720435
LOC101929384,0.56347398044489
LOC101929411,0.47489259638586
LOC101929413,0.463265948605991
LOC101929415,0.67313512225315
LOC101929420,0.714837904777847
LOC101929427,0.367357926546231
LOC101929431,0.32042907058627
LOC101929439,0.104799469817693
LOC101929452,0.552068718833861
LOC101929457,0.956049818955678
LOC101929460,0.389156082001188
LOC101929470,0.174046717340822
LOC101929473,0.19984899039081
LOC101929479,0.0217488167107595
LOC101929488,0.439464143024173
LOC101929512,0.79427556280518
LOC101929523,0.708154749908421
LOC101929524,0.714080164681582
LOC101929528,0.974959370887312
LOC101929532,0.74679723538997
LOC101929536,0.186541509746613
LOC101929538,0.958038322362128
LOC101929550,0.235947104966986
LOC101929551,0.735532845142903
LOC101929552,0.699135899312331
LOC101929555,0.813426391024998
LOC101929563,0.259416528869496
LOC101929572,0.1889053284859
LOC101929574,0.951179128251536
LOC101929577,0.656564569902537
LOC101929578,0.401934183742735
LOC101929579,0.928569254563019
LOC101929583,0.817980967825899
LOC101929586,0.582122231015361
LOC101929592,0.488382584060048
LOC101929595,0.820796995095598
LOC101929599,0.633447179059423
LOC101929613,0.211945310033852
LOC101929621,0.409662666702528
LOC101929622,0.798295853505295
LOC101929626,0.58993576973843
LOC101929633,0.936549423662021
LOC101929645,0.648007424754376
LOC101929653,0.345359744578346
LOC101929657,0.875299643707486
LOC101929662,0.230404616627442
LOC101929679,0.950281090711086
LOC101929698,0.101194466846291
LOC101929705,0.246403570748341
LOC101929709,0.961854879620241
LOC101929710,0.990049454187485
LOC101929718,0.46078342542403
LOC101929719,0.585974294389414
LOC101929748,0.876899731637614
LOC101929762,0.92006023832352
LOC101929767,0.243618820814024
LOC101929798,0.621720834165126
LOC101929829,0.50875457110754
LOC101929882,0.0866387838590513
LOC101929897,0.875497633172459
LOC101929935,0.142454371060445
LOC101929950,0.575760082027398
LOC101929998,0.240859754720711
LOC101930071,0.635171627328919
LOC101930085,0.462941001590355
LOC101930094,0.221637112020396
LOC101930370,0.909422483829036
LOC101930421,0.812786806686109
LOC102031319,0.761690289089937
LOC102467080,0.609497594128876
LOC102467081,0.478662020001639
LOC102467216,0.905515310597713
LOC102467217,0.708137654944734
LOC102467222,0.739800540769589
LOC102467226,0.807942419208812
LOC102503427,0.867858388565488
LOC102546229,0.184220557643849
LOC102546294,0.458912133037623
LOC102546299,0.856112528296178
LOC102606465,0.766261439025883
LOC102606466,0.48617329780468
LOC102723313,0.337502893219106
LOC102723322,0.730505106483517
LOC102723335,0.0112178320824527
LOC102723345,0.243465053634229
LOC102723373,0.96904332511858
LOC102723376,0.796323793783122
LOC102723385,0.818362893972248
LOC102723427,0.280489488524586
LOC102723439,0.2230285562403
LOC102723493,0.53157380624186
LOC102723517,0.738996596471449
LOC102723534,0.730130490931954
LOC102723544,0.385391116611494
LOC102723566,0.813612409716317
LOC102723582,0.294258986323649
LOC102723604,0.720108673300117
LOC102723649,0.269445476727043
LOC102723655,0.340443621809845
LOC102723665,0.751201721908916
LOC102723672,0.907855189154637
LOC102723692,0.600669253668796
LOC102723701,0.847205601535501
LOC102723704,0.112422358911246
LOC102723709,0.629003760788438
LOC102723729,0.762451214361332
LOC102723753,0.389859675063135
LOC102723769,0.610769067817035
LOC102723809,0.419659743106969
LOC102723831,0.241967519105206
LOC102723833,0.0907553508687263
LOC102723838,0.757423973762787
LOC102723883,0.177958430968575
LOC102723885,0.645470872154078
LOC102723899,0.369997703626504
LOC102723968,0.147543521125404
LOC102723971,0.206687521489757
LOC102723996,0.418388308319495
LOC102724020,0.887583434794726
LOC102724034,0.530214664811282
LOC102724050,0.385111375819179
LOC102724058,0.191566261453578
LOC102724064,0.703464889363266
LOC102724084,0.951209316640661
LOC102724096,0.627560611321403
LOC102724135,0.281057145337496
LOC102724152,0.635766084197885
LOC102724153,0.0276980763830793
LOC102724156,0.388099206476628
LOC102724159,0.261435593877995
LOC102724163,0.614401314540226
LOC102724238,0.549269047984278
LOC102724265,0.753623449152887
LOC102724301,0.624463923541292
LOC102724323,0.275287222825008
LOC102724357,0.966837396617335
LOC102724378,0.264363629920865
LOC102724404,0.593091944827551
LOC102724421,0.804917055092827
LOC102724434,0.618219953932471
LOC102724450,0.817791896598751
LOC102724452,0.154654475195001
LOC102724467,0.576937525054163
LOC102724488,0.118416089841796
LOC102724511,0.901790987575644
LOC102724532,0.206572078144233
LOC102724579,0.58030814975317
LOC102724580,0.948835977960816
LOC102724593,0.109991128322259
LOC102724596,0.582718109564661
LOC102724604,0.375009421057424
LOC102724612,0.625470415102153
LOC102724624,0.514067930585877
LOC102724708,0.683720988894094
LOC102724710,0.841738794095743
LOC102724719,0.82489197451467
LOC102724720,0.177068000080146
LOC102724738,0.375175508636647
LOC102724760,0.229641594083385
LOC102724770,0.679071925765977
LOC102724776,0.251682028180632
LOC102724784,0.132209108107631
LOC102724804,0.496129006867094
LOC102724814,0.89734177682956
LOC102724849,0.763683427349806
LOC102724874,0.617756574627299
LOC102724904,0.832471539876915
LOC102724908,0.355710448294106
LOC102724957,0.485409643191213
LOC102724958,0.78953552863351
LOC102724995,0.989584915922282
LOC102725072,0.975226412837424
LOC102725080,0.621846487924971
LOC102725121,0.148902411184868
LOC102725191,0.910007116905259
LOC102725254,0.557827106641983
LOC103021295,0.674942749706008
LOC103171574,0.165528327553861
LOC103344931,0.389690407366378
LOC103352541,0.213323298763236
LOC103611081,0.572337211650956
LOC103908604,0.59356083641926
LOC103908605,0.500151743068285
LOC104054148,0.754688397971917
LOC104613533,0.230399201143809
LOC104968399,0.485568113871705
LOC105274304,0.521283727601401
LOC105369140,0.253423074583532
LOC105369146,0.24841413593373
LOC105369147,0.315114650881219
LOC105369187,0.441148417202331
LOC105369199,0.859322868904639
LOC105369201,0.876510238640911
LOC105369209,0.686850903057789
LOC105369212,0.314534892181907
LOC105369266,0.734696677786481
LOC105369274,0.778982816024621
LOC105369306,0.0452521762249156
LOC105369332,0.224220324331235
LOC105369391,0.280368673180152
LOC105369438,0.142593004002264
LOC105369507,0.912949877789944
LOC105369509,0.507119241542636
LOC105369532,0.874893696854508
LOC105369595,0.723727217189189
LOC105369632,0.140951671145798
LOC105369691,0.370358257067274
LOC105369728,0.71334046972705
LOC105369747,0.446394835242104
LOC105369781,0.969477057751207
LOC105369879,0.889821310573623
LOC105369911,0.543219455686433
LOC105369921,0.575334577446728
LOC105369945,0.559487625192632
LOC105369980,0.626937310855391
LOC105370024,0.0634075405966706
LOC105370068,0.686758155783748
LOC105370203,0.496677986243726
LOC105370295,0.34066056164139
LOC105370361,0.122764921428038
LOC105370362,0.317117550833583
LOC105370401,0.455704539290966
LOC105370457,0.984610215248197
LOC105370473,0.207406164174437
LOC105370489,0.690745754102268
LOC105370586,0.323938640501837
LOC105370619,0.496994459485121
LOC105370622,0.84879227778335
LOC105370687,0.26705499692108
LOC105370697,0.226977834793715
LOC105370708,0.100208239221516
LOC105370757,0.0776486431246807
LOC105370792,0.331766673109289
LOC105370802,0.357080189777085
LOC105370829,0.689558394321243
LOC105370941,0.733700091889741
LOC105370943,0.427879514778241
LOC105370954,0.787227857924431
LOC105370980,0.697830483708183
LOC105371031,0.4116666715002
LOC105371038,0.543488706050182
LOC105371046,0.70282638466695
LOC105371049,0.600890392981238
LOC105371083,0.431236625193096
LOC105371215,0.143584172982602
LOC105371267,0.457663242783719
LOC105371328,0.127715475712719
LOC105371335,0.0846797509495369
LOC105371414,0.699076877257896
LOC105371430,0.0112530608677946
LOC105371433,0.240310790742119
LOC105371458,0.759357935548904
LOC105371485,0.556428220560621
LOC105371566,0.732296380719814
LOC105371592,0.768369550545763
LOC105371703,0.713926046374778
LOC105371730,0.0542396477163723
LOC105371789,0.614073293193954
LOC105371795,0.488631614264125
LOC105371814,0.303730335254399
LOC105371824,0.319333227163476
LOC105371849,0.952111993326884
LOC105371855,0.333256940315138
LOC105371880,0.261479361464478
LOC105371899,0.450337104678446
LOC105371910,0.475867442018038
LOC105371925,0.837199299066984
LOC105371998,0.217981231636663
LOC105372028,0.278256716993375
LOC105372038,0.784927413597844
LOC105372068,0.312453783193598
LOC105372069,0.246826251469359
LOC105372071,0.400389461430074
LOC105372179,0.728505674703409
LOC105372273,0.704823731028218
LOC105372383,0.937898751296101
LOC105372397,0.0187767524788801
LOC105372440,0.0869404847173424
LOC105372441,0.365309811398354
LOC105372480,0.969392042890774
LOC105372483,0.191960424924059
LOC105372493,0.214635913189348
LOC105372582,0.774419832223661
LOC105372631,0.190125827300742
LOC105372633,0.423723046449472
LOC105372653,0.887876875196394
LOC105372672,0.815789722680699
LOC105372695,0.881911980418256
LOC105372795,0.533167425765699
LOC105372977,0.453942156837997
LOC105372990,0.834174740575974
LOC105373021,0.0876246166210449
LOC105373031,0.625400233691881
LOC105373044,0.935108240003246
LOC105373051,0.21891157614838
LOC105373064,0.706405352094045
LOC105373100,0.380874785467788
LOC105373156,0.861651581212214
LOC105373159,0.54502431817524
LOC105373311,0.111127516955063
LOC105373338,0.166230900608748
LOC105373352,0.812900569259763
LOC105373378,0.947766295003696
LOC105373383,0.826390420326466
LOC105373394,0.944032410796462
LOC105373496,0.922955324423705
LOC105373553,0.868632761866788
LOC105373562,0.100204582007857
LOC105373609,0.924705144047535
LOC105373656,0.160489877070127
LOC105373759,0.648565073024135
LOC105373782,0.811278105061923
LOC105373805,0.712469487121123
LOC105373876,0.100141801777237
LOC105373878,0.541661417670449
LOC105374042,0.932428351308506
LOC105374060,0.0620298893941082
LOC105374194,0.420019809263638
LOC105374297,0.192944517798203
LOC105374312,0.606697524225283
LOC105374313,0.801001409069321
LOC105374338,0.208017711230912
LOC105374344,0.541012603022715
LOC105374378,0.817407372844115
LOC105374389,0.357583746351293
LOC105374428,0.591508414592738
LOC105374454,0.804593679847315
LOC105374516,0.820353871745078
LOC105374620,0.451710362371178
LOC105374704,0.435273915691829
LOC105374727,0.656490001887245
LOC105374820,0.50722215331662
LOC105374952,0.283333811202371
LOC105374960,0.434509746380327
LOC105374972,0.540990754186034
LOC105374988,0.705393485595257
LOC105375075,0.895017273234585
LOC105375115,0.657035962151308
LOC105375131,0.172482642851358
LOC105375166,0.437894740334063
LOC105375218,0.0646175892515848
LOC105375297,0.486962116734802
LOC105375304,0.0635804087554937
LOC105375401,0.27451629049185
LOC105375423,0.752501583120135
LOC105375429,0.594915066348164
LOC105375483,0.642991494254542
LOC105375504,0.567002159251
LOC105375512,0.237076574301551
LOC105375545,0.087518974491709
LOC105375556,0.164376258848344
LOC105375690,0.682092282567183
LOC105375713,0.373243985164157
LOC105375744,0.471292285638234
LOC105375773,0.85431834502944
LOC105375787,0.394976798917334
LOC105375800,0.77886127456247
LOC105375843,0.590264735200304
LOC105375972,0.627632596747636
LOC105376114,0.292439733294458
LOC105376194,0.886743990312921
LOC105376271,0.114103676770777
LOC105376306,0.0027228312136368
LOC105376331,0.587207647799511
LOC105376353,0.108389828974745
LOC105376360,0.13890721456989
LOC105376398,0.79966315652175
LOC105376453,0.961750387548262
LOC105376731,0.695273029559003
LOC105376772,0.0452401938374677
LOC105376805,0.394359480480293
LOC105376917,0.912606338526682
LOC105376975,0.914462512896943
LOC105377102,0.462663579448664
LOC105377143,0.691370697133647
LOC105377146,0.159527693622108
LOC105377162,0.234883355313216
LOC105377213,0.744724160571707
LOC105377267,0.100601235933213
LOC105377342,0.898147885451471
LOC105377448,0.220049559593114
LOC105377458,0.808618592516604
LOC105377480,0.0243929067564866
LOC105377590,0.131874037947026
LOC105377621,0.399819981569405
LOC105377623,0.602755639626778
LOC105377651,0.750708968561386
LOC105377752,0.740930030896601
LOC105377763,0.734873661018926
LOC105377777,0.0446727473557351
LOC105377879,0.250610572051857
LOC105377924,0.696662921496685
LOC105377967,0.272277395088435
LOC105377975,0.00018966091229636
LOC105378047,0.878677392000479
LOC105378052,0.781274820543366
LOC105378068,0.66808545736263
LOC105378098,0.678447554291863
LOC105378123,0.663598317547306
LOC105378127,0.98305357577585
LOC105378137,0.955373806483609
LOC105378146,0.472235624359143
LOC105378183,0.109452145842002
LOC105378230,0.875946142654647
LOC105378269,0.810993156432226
LOC105378292,0.542132167881304
LOC105378305,0.13426817567342
LOC105378311,0.860651964502397
LOC105378330,0.388719582699323
LOC105378367,0.54347621940874
LOC105378430,0.977698175144976
LOC105378479,0.961206459703044
LOC105378577,0.37924814169844
LOC105378586,0.961980639343789
LOC105378591,0.124640595241616
LOC105378614,0.434976930463505
LOC105378663,0.866123780478727
LOC105378933,0.518929827102845
LOC105378979,0.639135413290592
LOC105379030,0.218629754991874
LOC105379143,0.330287611616558
LOC105379152,0.282281873599879
LOC105379176,0.229844644375608
LOC105379183,0.974297530317992
LOC105379192,0.25468777891507
LOC105379194,0.275059721684485
LOC105379252,0.968393032605772
LOC105379331,0.677580652772784
LOC105379393,0.382997626910572
LOC105379443,0.983865514394073
LOC105379450,0.448753772560305
LOC105379477,0.72027673264689
LOC105379514,0.807648563816847
LOC105379807,0.554786299126029
LOC105447645,0.967326668525668
LOC105747689,0.687591164397838
LOC106660606,0.29098913598265
LOC106699570,0.707420511912388
LOC106780825,0.151004327012674
LOC107001062,0.253851493311819
LOC107105282,0.137904919662336
LOC107984035,0.110402191515035
LOC107984036,0.760011435871385
LOC107984132,0.413130018361881
LOC107984208,0.85417064446046
LOC107984236,0.410497202692298
LOC107984265,0.520432626477324
LOC107984282,0.703150192914119
LOC107984341,0.757055437180201
LOC107984399,0.688127714399091
LOC107984507,0.224122254985191
LOC107984703,0.890727736752993
LOC107984784,0.690610958746219
LOC107984813,0.402686930606153
LOC107984974,0.590244377113928
LOC107985033,0.758892051265406
LOC107985184,0.367548509993619
LOC107985246,0.00594385230704297
LOC107985355,0.105784082853304
LOC107985544,0.971278859941026
LOC107985770,0.192583333278939
LOC107985820,0.554434383633069
LOC107985856,0.00739132153177402
LOC107985911,0.352734921660216
LOC107985939,0.093145612051846
LOC107985946,0.118587972520965
LOC107986163,0.0175984124733468
LOC107986453,0.983001144609929
LOC107986794,0.760213802934299
LOC107986845,0.408835254568551
LOC107986876,0.358491899311085
LOC107987389,0.132359919957277
LOC108783645,0.816760353701442
LOC108783654,0.12413998975198
LOC110091768,0.539485853343616
LOC110091776,0.286573798904272
LOC110091777,0.324661059306636
LOC110117498-PIK3R3,0.720773099643439
LOC112267871,0.513130558062301
LOC112267934,0.116081105115079
LOC112267983,0.578139585812108
LOC112268068,0.37278947952115
LOC112268114,0.410279167023645
LOC112268117,0.152982615108402
LOC112268124,0.848839055323777
LOC112268140,0.00231148450542235
LOC112268173,0.215297185072908
LOC112543491,0.576239730630773
LOC112577516,0.250799586213314
LOC112577592,0.143930387049661
LOC112694756,0.318932466785273
LOC114483834,0.740233463448817
LOC114841035,0.168773511236603
LOC114841037,0.393205398417486
LOC114841040,0.269999032743921
LOC115308161,0.295683111780373
LOC115995503,0.52048096754377
LOC143666,0.0716175696222391
LOC145474,0.468016590250238
LOC145694,0.66648829100662
LOC145783,0.475064325580283
LOC145845,0.708309888681762
LOC148696,0.775645929198345
LOC148709,0.456620905806794
LOC149373,0.201894476453546
LOC149684,0.453536420550532
LOC150051,0.392275012184633
LOC150935,0.128096249144275
LOC152048,0.798781456249867
LOC153684,0.0176863012382703
LOC153910,0.891276040202549
LOC154449,0.48768977132553
LOC154761,0.544051117573565
LOC155060,0.663689208655362
LOC157273,0.902388306673922
LOC158434,0.843067890860059
LOC158435,0.202995426249369
LOC171391,0.306705020927452
LOC200772,0.202487087851377
LOC202181,0.374751007023485
LOC220729,0.448584061701876
LOC221946,0.292410845711839
LOC254028,0.118999380991027
LOC254896,0.848688589829297
LOC257396,0.297530900859403
LOC283028,0.771875233674147
LOC283038,0.492297278025321
LOC283045,0.684053712219815
LOC283177,0.328375273595473
LOC283194,0.491342212981965
LOC283214,0.860088777028565
LOC283299,0.700207187305458
LOC283335,0.0846087004876518
LOC283387,0.180203378867105
LOC283665,0.727430683900781
LOC283683,0.465757056463233
LOC283731,0.901140103190745
LOC283856,0.647550632110546
LOC283922,0.77067967730878
LOC284009,0.635154942964373
LOC284191,0.895260189429254
LOC284240,0.83032189679664
LOC284241,0.266931157476905
LOC284344,0.570954734427841
LOC284379,0.178281887169059
LOC284395,0.19076666751449
LOC284412,0.82282061311559
LOC284454,0.201978014357909
LOC284581,0.211542346167247
LOC284788,0.124694975835095
LOC284798,0.424518529510018
LOC284865,0.27114265080265
LOC284898,0.584219730928933
LOC284930,0.79937319783158
LOC284933,0.953993089772257
LOC284950,0.379673101833483
LOC285000,0.0951440479744988
LOC285074,0.194427921447919
LOC285095,0.36068324018357
LOC285097,0.573510905413878
LOC285191,0.701488666180955
LOC285593,0.569043473792919
LOC285626,0.0255361885615574
LOC285638,0.647605411036151
LOC285762,0.0156627085788765
LOC285766,0.160533658636046
LOC285804,0.684185263917266
LOC285819,0.635800157311956
LOC285847,0.582977290964171
LOC285889,0.924450446895329
LOC286059,0.452067369383095
LOC286083,0.916194957887954
LOC286177,0.0735465627346188
LOC286178,0.711593516928271
LOC286297,0.22005907801703
LOC286359,0.733468584087491
LOC286437,0.739531047727372
LOC338694,0.172626757543509
LOC338963,0.45781126641823
LOC339059,0.548244283474436
LOC339166,0.697901987892315
LOC339192,0.440682113958975
LOC339260,0.677700726027252
LOC339298,0.0247062866455323
LOC339539,0.495088030290466
LOC339593,0.626934493714665
LOC339666,0.273405611833259
LOC339685,0.415769007318844
LOC339803,0.983321928624833
LOC339862,0.920014325031726
LOC339874,0.0243723026375317
LOC339902,0.396931701588494
LOC339975,0.028530905519206
LOC340090,0.199063415939322
LOC340357,0.377379402129055
LOC340512,0.946083586306368
LOC341056,0.35357984452392
LOC343052,0.705710927660585
LOC344967,0.799134874424385
LOC349160,0.865474632247737
LOC374443,0.870073150372978
LOC375196,0.555342871832135
LOC388242,0.25484580759881
LOC388282,0.319474335739303
LOC388436,0.514067930585877
LOC388780,0.699940051997755
LOC388813,0.944860289030619
LOC389199,0.874556873083369
LOC389247,0.907794246948692
LOC389602,0.418032370935472
LOC389641,0.885442681981783
LOC389705,0.33767918952977
LOC389765,0.0261924956303001
LOC389895,0.0249105704653672
LOC389906,0.845246003969544
LOC390705,0.902286985561348
LOC390877,0.440347261327512
LOC392196,0.818432572989185
LOC392232,0.635145196569941
LOC392364,0.218503913808455
LOC392452,0.758305203560217
LOC399815,0.802325244478156
LOC399975,0.173823717780943
LOC400464,0.00765683332223548
LOC400499,0.753993736133993
LOC400541,0.173882161705552
LOC400553,0.673948560490272
LOC400622,0.208446470354769
LOC400627,0.702741635556982
LOC400682,0.126894923628854
LOC400684,0.433563129751892
LOC400710,0.219654404706862
LOC400867,0.224154250478359
LOC400940,0.835622639525757
LOC401021,0.811591257453545
LOC401127,0.545295070409955
LOC401176,0.71663082424584
LOC401261,0.672122751524066
LOC401312,0.33756536573474
LOC401324,0.135848068665317
LOC401357,0.83187878530164
LOC401442,0.64140244879108
LOC401463,0.514881077964731
LOC401478,0.170915029422804
LOC401557,0.683224194373469
LOC402096,0.950263291375963
LOC403312,0.582959147778293
LOC407835,0.384214715124927
LOC414300,0.116686054298592
LOC439933,0.153446949112632
LOC440040,0.0217691165539205
LOC440084,0.323102351863088
LOC440173,0.0604908902600651
LOC440300,0.0178117791328852
LOC440311,0.800271986097691
LOC440346,0.356422551932879
LOC440700,0.348109761385673
LOC440895,0.48699718070582
LOC440896,0.0248657206388221
LOC440910,0.542037420583974
LOC440982,0.138386909241085
LOC441052,0.84820791942784
LOC441081,0.721634192185045
LOC441086,0.67229946351177
LOC441087,0.0117979696007615
LOC441155,0.542910520341526
LOC441179,0.242748654545837
LOC441204,0.803031416164887
LOC441242,0.316052138209403
LOC441455,0.826607606022689
LOC441601,0.0503470072766149
LOC441666,0.187037528278796
LOC442028,0.733418372276989
LOC442132,0.649080154536093
LOC442497,0.529816599543658
LOC494127,0.219000432557892
LOC497256,0.171757391290706
LOC51145,0.322427762620828
LOC541473,0.00536777998442371
LOC550113,0.19369721844661
LOC554206,0.717748382248702
LOC554249,0.549269047984278
LOC574538,0.0456133442817929
LOC606724,0.963733184786188
LOC613038,0.25484580759881
LOC613206,0.640117686157115
LOC613266,0.135722910139632
LOC641746,0.976583117033912
LOC642131,0.159618686193972
LOC642361,0.259123574684212
LOC642366,0.731314856736455
LOC642484,0.472598033251395
LOC642648,0.33913340679282
LOC642846,0.976147049460151
LOC642929,0.548802453651509
LOC642943,0.374986404841721
LOC643072,0.247813405832992
LOC643201,0.180459004424571
LOC643327,0.765945704728856
LOC643339,0.33407151405739
LOC643387,0.884945784272264
LOC643406,0.669856274877648
LOC643441,0.274164355494723
LOC643542,0.355823069017937
LOC643711,0.964421248285113
LOC643802,0.663427874491107
LOC644090,0.802754876481786
LOC644135,0.578270240605293
LOC644189,0.951993530083949
LOC644215,0.790930529042322
LOC644285,0.233861221178779
LOC644554,0.71550398639996
LOC644634,0.392457199900874
LOC644656,0.155466360354834
LOC644669,0.590911774401943
LOC644936,0.846188623541183
LOC645177,0.571711110391316
LOC645188,0.0986937600126435
LOC645485,0.0270211337129993
LOC645513,0.450226648859849
LOC645752,0.479701942811073
LOC645967,0.407197765062859
LOC646029,0.413457470367764
LOC646030,0.47781674334121
LOC646214,0.371738706938262
LOC646471,0.745192698573341
LOC646548,0.0448114071464703
LOC646588,0.789914579562238
LOC646626,0.539613641941185
LOC646652,0.219681253345928
LOC646736,0.597464346007246
LOC646762,0.775573288490066
LOC646813,0.269209342017215
LOC646903,0.0474235298632407
LOC646938,0.697727536918419
LOC647070,0.370632006303789
LOC647264,0.123723801748849
LOC648987,0.0440083341181561
LOC649133,0.691357309112772
LOC649352,0.592275306807711
LOC650226,0.352943339604072
LOC651337,0.703966673737443
LOC652276,0.378869147479968
LOC653160,0.948966519441947
LOC653513,0.761804401505193
LOC653653,0.2879261400253
LOC653712,0.220147479330201
LOC654780,0.122275549557509
LOC727751,0.769941039532557
LOC727896,0.580466283452674
LOC728024,0.756185475599776
LOC728095,0.468754328433354
LOC728158,0.84694143375788
LOC728196,0.871505565772547
LOC728392,0.962628570665441
LOC728485,0.519096017098991
LOC728554,0.385782312666494
LOC728613,0.401866759424512
LOC728660,0.944237477423283
LOC728673,0.131909531341981
LOC728715,0.582746274527159
LOC728739,0.511870831753685
LOC728743,0.239381877182956
LOC728752,0.578366775618758
LOC728755,0.280577456988987
LOC728975,0.979853582307781
LOC728989,0.981941602715781
LOC729080,0.404792515716826
LOC729218,0.653582231484994
LOC729254,0.984854094372279
LOC729291,0.854746877191119
LOC729296,0.0827080423557041
LOC729558,0.957723536391196
LOC729603,0.546215782602229
LOC729609,0.0181256486848078
LOC729652,0.808302920526835
LOC729681,0.932397027725491
LOC729683,0.471997618928022
LOC729732,0.332320938958166
LOC729737,0.907808650815769
LOC729815,0.652694007957962
LOC729867,0.209483926460185
LOC729870,0.990313298760952
LOC729930,0.0301448565144164
LOC729966,0.054897960385871
LOC729968,0.416139360536286
LOC729970,0.714323226444186
LOC730098,0.273846842476575
LOC730100,0.81204488260536
LOC730101,0.883066699338041
LOC730183,0.101026564885787
LOC730202,0.515549853425151
LOC730234,0.593693104364154
LOC730268,0.355861047749802
LOC730338,0.82992938952777
LOC730668,0.677117754447848
LOC731157,0.29514296354741
LOC780529,0.261482823457713
LOC79999,0.514067930585877
LOC90246,0.731249959739975
LOC91370,0.0957049154054134
LOC91450,0.940085998017495
LOC91548,0.346610427638176
LOC93429,0.962367074907472
LOC93463,0.221064490701487
LOC93622,0.166363351458187
LOH12CR2,0.559027214028227
LONP1,0.229675466194484
LONP2,0.834887766539755
LONRF1,0.652985735315347
LONRF2,0.424431053126136
LONRF3,0.00434908962472803
LORICRIN,0.929898019267265
LOX,0.749462108745424
LOXHD1,0.358506591704507
LOXL1,0.513975601101858
LOXL1-AS1,0.746949559632684
LOXL2,0.129207211745721
LOXL3,0.350209997767926
LOXL4,0.605941619614543
LPA,0.485462891502071
LPAL2,0.409025144345158
LPAR1,0.168916020954892
LPAR2,0.64974097094175
LPAR3,0.116576235038276
LPAR4,0.715181844212887
LPAR5,0.88172845336638
LPAR6,0.751444978901731
LPCAT1,0.497227161073753
LPCAT2,0.449913842762129
LPCAT3,0.582386629449856
LPCAT4,0.620610152116356
LPGAT1,0.0350176613331571
LPGAT1-AS1,0.0587007374086105
LPIN1,0.712457535882226
LPIN2,0.901745429336184
LPIN3,0.676690460982684
LPL,0.530868240896667
LPO,0.682017372838122
LPP,0.554237699864585
LPP-AS1,0.142034614564648
LPP-AS2,0.110195945044722
LPXN,0.86336966794405
LRAT,0.81872872090527
LRATD1,0.956133181187422
LRATD2,0.931313130310741
LRBA,0.184152852683984
LRCH1,0.0821729228680503
LRCH2,0.17858756397811
LRCH3,0.412768211808138
LRCH4,0.812047280432431
LRCOL1,0.723620293897325
LRFN1,0.217224394212304
LRFN2,0.876067917733047
LRFN3,0.5476042466934
LRFN4,0.103601781073152
LRFN5,0.577118327171065
LRG1,0.559701006137055
LRGUK,0.576083666879796
LRIF1,0.506297465232587
LRIG2,0.160052021864154
LRIG2-DT,0.116897634964712
LRIG3,0.0923211808754916
LRIT1,0.69293349946288
LRIT2,0.829492986702235
LRIT3,0.3590207367719
LRMDA,0.893824948074355
LRMP,0.571091175541825
LRP1,0.493649955660998
LRP1-AS,0.72682077778163
LRP10,0.132200421616109
LRP11,0.164690663653038
LRP12,0.662269352321286
LRP1B,0.300363754410743
LRP2,0.503330065271627
LRP2BP,0.426939585402054
LRP3,0.18072889679911
LRP4,0.85003624156574
LRP4-AS1,0.80737219263798
LRP5,0.0565719760634395
LRP5L,0.845255410107576
LRP6,0.287102802415625
LRP8,0.127924700332931
LRPAP1,0.495301203738754
LRPPRC,0.294644261118835
LRR1,0.949269203215936
LRRC1,0.954157407587961
LRRC10,0.37302634292331
LRRC10B,0.674381701600646
LRRC14,0.59513490271833
LRRC14B,0.870159525633381
LRRC15,0.669986613711151
LRRC17,0.0275520663289734
LRRC18,0.518814959799542
LRRC19,0.174101822460609
LRRC2,0.271952711028682
LRRC2-AS1,0.184058766016861
LRRC20,0.569304306010832
LRRC23,0.208596564154474
LRRC24,0.746964577583424
LRRC25,0.503000810644356
LRRC26,0.577014811128009
LRRC27,0.32273419813436
LRRC28,0.371149450638806
LRRC29,0.914176785301941
LRRC3,0.428928054293442
LRRC3-DT,0.410699954868784
LRRC30,0.0910840070431261
LRRC31,0.947240254561411
LRRC32,0.139883984143645
LRRC34,0.853142738975562
LRRC36,0.0680468869100712
LRRC37A,0.441591910375355
LRRC37A11P,0.621205208279827
LRRC37A3,0.211221768547451
LRRC37A4P,0.472883293449329
LRRC37A5P,0.646967903689896
LRRC37A6P,0.212691367415984
LRRC37A8P,0.487885037673961
LRRC37B,0.391543875145647
LRRC38,0.321593313719784
LRRC39,0.412658815362107
LRRC3B,0.917888283141424
LRRC3C,0.939713410440341
LRRC4,0.701729082760434
LRRC40,0.570708870873768
LRRC41,0.0704287403188085
LRRC42,0.781019014943003
LRRC43,0.899147683381544
LRRC45,0.17075163462783
LRRC46,0.342894817777968
LRRC47,0.699059653094174
LRRC49,0.0970465321935425
LRRC4B,0.240568223841354
LRRC4C,0.894676562926622
LRRC52,0.505980500911195
LRRC52-AS1,0.907196142874471
LRRC53,0.183864559131561
LRRC55,0.55737431721853
LRRC56,0.108951318403672
LRRC57,0.334578265645236
LRRC58,0.859881621006573
LRRC59,0.0627881208889135
LRRC6,0.199150502000836
LRRC61,0.302648582599229
LRRC63,0.408816200408739
LRRC66,0.923925258892542
LRRC69,0.824485871290143
LRRC7,0.19531680627023
LRRC70,0.71136744042075
LRRC71,0.527771054014846
LRRC72,0.43052736875559
