"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HEY2_TARGET_GENES","HEY2_TARGET_GENES",53,0.385480482024307,1.95481760377112,0.000852513335826953,0.0176607762667119,0.0133681038534766,4863,"tags=53%, list=30%, signal=37%","JAKMIP1/SDK1/TNK2/CELSR1/PIK3IP1/RBPJ/RPS7/FIP1L1/RTN4R/KLHDC4/EXOSC3/YAP1/AMPD3/PDE1C/PTP4A3/MYLK3/LRRC14B/IFT140/MTCH1/TANC1/TMEM204/EML6/MYBPC1/STIM1/LPIN1/MYRIP/MTA3/ARNT2"
"MIR1324","MIR1324",105,0.316852614721267,1.80465701216425,0.000868113116082126,0.0178686616393571,0.0135254600879462,3991,"tags=41%, list=24%, signal=31%","DSCAM/DACH1/LPP/TNIK/GANC/SLC4A8/NEGR1/NXPH1/RPA1/EPDR1/LIMK2/FARP1/LAMA4/CDC14A/BACH2/CUX2/SRL/KIAA1549/ANKS1A/TMCC1/TNRC6B/XYLT1/MEF2C/CELF2/TRAM2/PRKCB/ATXN10/HLF/MAP3K9/GAD1/CCDC127/SH3RF1/EFR3A/SCG2/WDR47/CPEB2/ANGEL1/TRABD/KIF1C/PLEKHA1/GLYR1/MTHFS/TRIB1"
"MIR1294","MIR1294",144,0.286503275005722,1.71250537556336,0.000874670144021558,0.0178889543468358,0.0135408203992342,5339,"tags=47%, list=33%, signal=32%","COL27A1/RGS6/ARHGEF10L/CDC34/PTPRG/FNDC3B/COL4A1/SLC31A2/TMEM178B/CRK/FARP1/C6orf132/RBMS2/SGCG/TENM2/CSRNP3/RBFOX2/SEC14L1/TECPR2/AGO4/LIMD1/ADAMTS6/MYH9/FIGN/PALD1/RDX/TMEM144/CELF2/IGF1R/SPOCK3/ABCA1/SKIL/DDX19B/UBE3D/CYB561D1/RNF126/PRRX1/OAS2/PAPPA/ATG16L1/ZNF714/KRT78/FZD3/SPTBN4/ZNF835/CLDN12/CUX1/PDPR/CTBP2/NOP14/PARM1/SUCLG2/PURB/KLHDC8B/PBX1/DDX19A/AGO1/DLGAP4/DVL3/IMPG2/KCTD17/INPP5A/BBX/TEAD1/ST7L/KCTD21/MYC"
"MIR6846_5P","MIR6846_5P",68,0.351882212669997,1.86304339315639,0.000911249840836142,0.0184037801538859,0.0139305113590856,4910,"tags=51%, list=30%, signal=36%","NTSR1/SIT1/OSBP2/RPUSD1/HDAC7/PRKCA/SYT7/SEC11A/NFIC/B3GNT3/DISC1/NAPA/WNT1/ABTB2/KCNAB2/KCNJ10/CHN1/CPLX2/TCEANC2/ZC3H7B/HNF4A/GALNT6/B3GNT7/SLC8A2/LRP10/MDGA1/FOXK1/OR51E2/SCUBE3/PPP1R9B/SPRED3/FAM53B/CRHR1/DVL3/NAT8L"
"MIR4447","MIR4447",240,0.25478031129032,1.59523857160408,0.000911305214720605,0.0184037801538859,0.0139305113590856,5845,"tags=48%, list=36%, signal=31%","RGS6/CDH4/NTSR1/PRKACA/ZCCHC24/ELAVL4/SHISA6/TSPAN9/C5orf15/TTC9/C1orf159/RSPO4/ATP2A3/ADARB2/KALRN/SH3PXD2A/ADD1/FIBCD1/HCN2/PLEKHM3/SYT7/MTHFSD/PAX5/ZNF618/KSR2/CDCA4/NFIC/CMIP/SLC7A8/DLGAP3/CNDP1/CCDC3/TNNI1/TTYH3/SEMA6A/TMEM63B/PDXK/SLC6A17/MLF2/PKN3/ICMT/LHX6/PALD1/UBTF/TSHZ2/NACC2/B4GALT5/GTDC1/SNAI1/SERTAD2/KCNAB2/RPAP3/NXF1/TUBB4A/GJB4/STAC2/CPNE5/MAP3K9/GYS1/NIPAL2/TXNRD1/CPLX2/COL5A3/ELMO2/KLK5/RASAL2/ATG16L1/C14orf132/ZC3H7B/HIP1/SAMD4A/SNPH/PDPR/TMEM132E/EPHB2/ERF/SKI/WWP2/BCL7B/SUN2/RNF5/AVPR1A/PLCH2/TNKS1BP1/SPINT3/KIF21B/TXK/KANK2/KCNQ2/AGO1/PSMF1/PALM/ARL5B/TXNL4B/PTK7/ELAVL3/VAMP2/OPA3/DVL3/POLM/ZBTB4/SORBS1/ARHGAP1/C5AR1/MMP24/NFIX/NUAK2/RARA/NFASC/GIT1/ANKRD13B/LZTS3/PTPDC1/PDLIM3/HAAO"
"GCGCTTT_MIR518B_MIR518C_MIR518D","GCGCTTT_MIR518B_MIR518C_MIR518D",16,0.5633128222511,2.03255272236038,0.000958571591657096,0.018471627606242,0.0139818676401229,2268,"tags=50%, list=14%, signal=43%","MCF2L/TSN/CELF4/NSG2/SCRT2/NRXN1/AP1G1/KCNK12"
"ATACCTC_MIR202","ATACCTC_MIR202",165,0.280282572654202,1.69967720074783,0.000966438317610918,0.018471627606242,0.0139818676401229,3338,"tags=32%, list=20%, signal=25%","CSMD1/RBFOX1/MIER2/FOXN3/SRGAP3/ADAMTS3/SYT1/STARD13/PIK3IP1/HECW1/KIAA0040/CTDSPL2/ADIPOR2/DLC1/FARP1/LBH/ADCY9/LAMA1/KBTBD8/RB1/CEP164/LPGAT1/RBFOX2/CHN2/TECPR2/KLHDC3/SHANK2/LIMD1/TNRC6B/SREK1IP1/IL10/GRHL2/ATXN7L2/PPARGC1A/EFNB3/DCUN1D4/SERTAD2/SLC9A9/EPS15/SLC25A4/GAD1/COL19A1/COL15A1/VANGL2/MVB12B/HK2/ATG16L1/XKR4/CPEB2/SLC38A9/CSNK1G1/NAP1L1"
"MIR302B_5P","MIR302B_5P",185,0.274678097885786,1.67634598057821,0.000966438317610918,0.018471627606242,0.0139818676401229,7650,"tags=62%, list=47%, signal=33%","PSD3/TLL1/TNS1/ANK2/FAM168B/SEMA3D/CTNND2/ROBO2/ARFIP1/CNTN5/SLC25A31/IRS1/SMAD3/SMAD2/FNDC3A/SLU7/PDGFRA/AASDH/AEBP2/CHST11/GGCX/MTMR6/PDE10A/CCP110/XPNPEP3/DNAL1/RGL1/LYN/AP1G1/ADAMTSL1/ALCAM/EHMT1/FAM174A/CDK6/NCKAP1/MSANTD3-TMEFF1/TMEFF1/NFRKB/GALNT13/SMARCAD1/GSDMC/PRRX1/GAD1/NCL/MAGI3/DAZAP1/SLC1A3/FZD3/TMEM218/CLDN12/CDKN1B/B3GNT5/FBXW11/ZNF17/EML6/ELK4/TLE4/CRKL/INSIG2/ZNF670/ZNF485/PPHLN1/PHF3/EXPH5/CCDC62/KLHL32/IPCEF1/NF1/SAMM50/ATG4C/KLHL28/PLAGL1/GABRG1/AAK1/BBX/SLC10A2/DGKH/KIF18A/CD2AP/RAP2B/SEMA5B/ZYG11B/EPHA4/DMXL1/MOB3B/LCLAT1/PLXDC1/RAPGEF5/RMND5A/PSMC6/EPC2/MAFG/UBE2K/KCNV1/SRSF2/FGFR1OP2/SEC23A/TRIP11/ATXN7/BROX/SMIM13/FER/HERPUD2/STEAP4/SRD5A3/CDCA7L/MAP3K7/DTX3L/A1CF/FAT2/PDP1/DOCK3/WNT3/RNF2/POMP"
"MIR498_5P","MIR498_5P",212,0.261154821448037,1.61554887179538,0.000966438317610918,0.018471627606242,0.0139818676401229,5570,"tags=46%, list=34%, signal=31%","PSD3/WWOX/TLL1/CREBBP/STRBP/GPR107/ELAVL4/PRKAG2/PALM3/DCLK1/TIMM17A/RTN3/KCNN3/EML4/CACNA2D3/NFIB/SLC2A3/NSMCE2/SREK1/KLF6/HS3ST2/BACH2/CRLS1/TRIM71/FAM193A/PTPN1/ETNK1/LRRC8C/NCAM2/IRF2/TET1/CDK6/TFRC/ALAD/SKIL/NOSTRIN/CIPC/FRMD3/TMTC1/GCOM1/POLR2M/KDM7A/OSBPL11/ULK1/PRTG/LMO3/UNC80/TET3/PPP1R15B/GPR171/ZFP36L1/DYRK1A/EP300/SKI/GATM/MIPOL1/PPP6R3/TMEM69/FAM200B/LIN28B/DBF4/DSN1/INSC/CHD1/MAPK6/TRPC3/RALGAPB/LARP1/PHF3/LEP/PDE4B/ONECUT2/DDX4/YPEL2/RFESD/SEMA6D/RHOQ/TTC13/U2SURP/AAK1/FLVCR1/CREBL2/KLF7/FA2H/PLD5/PCGF5/MAB21L1/MCTP1/CD2AP/LPCAT2/FNTB/C12orf76/EYA3/ATP2B1/B3GNT2/MYPN/HOOK3/DAB2"
"MIR9902","MIR9902",253,0.250060380151038,1.5737601176375,0.000966438317610918,0.018471627606242,0.0139818676401229,5841,"tags=46%, list=36%, signal=30%","NPAS3/EFCAB2/RGS6/ELOVL6/PLXDC2/CTNNA3/ADCY2/POU2AF1/ZBTB20/PADI2/ELAVL4/ATOH8/CREB5/TNIK/CTDSPL2/DPP10/NEGR1/ANTXR1/SLC7A10/PAFAH1B1/NXPH1/RAPGEF4/DTD1/ZMYM4/CABLES1/SLC25A33/STIM2/SREK1/FIP1L1/BOC/CNTNAP5/PPM1H/CHRAC1/LRTM2/ETNK1/SSRP1/PVALB/TRIM9/CERS6/XPNPEP3/HSD17B12/NRXN1/ICMT/P2RY14/ZFR/TRIO/CDK6/DNM1/BICC1/CHERP/ZNF827/CCDC141/GALNT13/TAF4B/ADAM12/RWDD4/SHCBP1/G3BP1/SLC12A3/UBQLN1/PRTG/RTF1/SCG2/TRAF6/SUDS3/SH2B3/FZD3/SPATA8/NUCB1/ELK4/EID1/ADTRP/ADCY1/CHD1/NMT2/PDIK1L/NDUFB6/C5orf47/RALGAPB/PGC/SEL1L/BLOC1S6/PAQR6/PSMF1/ZSWIM6/P4HA1/UNKL/OTX1/SACS/CNOT4/GPR62/IKZF2/KCTD2/TNFSF4/FGD4/TLN2/BBX/KLF7/DTNA/PCGF5/ZNRF2/FOXO1/TTC7A/CLMN/TBX15/GLTP/NR2F1/NAV1/SPOCK1/POMT2/CUL4A/KDM2B/ZBTB8B/ELMOD1/CLSPN/ARHGAP19/RNASEL"
"MIR4766_5P","MIR4766_5P",283,0.244342746784379,1.55671372659836,0.00094803053059884,0.018471627606242,0.0139818676401229,6516,"tags=51%, list=40%, signal=31%","TMEM132D/GAS7/LRP2BP/ZBTB7C/ZBTB20/PRDM10/ADAMTS16/SLC4A8/ATXN1/KLHL14/BIRC5/KALRN/CADM2/ZNF236/PLCXD3/CHD9/SH3PXD2A/SASH1/SH3BGRL2/HCN1/L3MBTL3/NEDD9/NELL2/PHTF2/STMN1/FBXL17/PI15/GPR158/SMAD4/OCLN/ADAMTS17/GLCCI1/ETNK1/ZNF626/NCKAP5/RBMS3/MTMR7/CSTB/GNAL/FIGN/XYLT1/GLI3/ADAMTSL1/NOL4/SMG1/SPICE1/SEH1L/MCTP2/BASP1/NACC2/ING2/FGFR2/TAOK1/ZNF516/PAPLN/TRANK1/DPYS/TUBGCP3/HPGDS/HLF/VEPH1/ADAM12/SV2C/SCAI/SLX4IP/GCOM1/POLR2M/KCNJ10/SUN1/ARV1/RASAL2/RTF1/SDHD/ZDHHC21/ZNF844/SLC18A1/CDK13/NSUN7/SLC1A3/FZD3/ZFP90/TRIM14/RB1CC1/DPP4/ELF1/SBSPON/BMPR1A/STOX2/ZDBF2/FSIP1/ZFP36L1/AKAP11/LRP6/EDNRA/PLEKHA1/GLYR1/C5orf22/MLLT10/TEDDM1/ZNF195/SYT14/PDE4B/LCORL/TFB2M/SCUBE3/SSR1/HSPH1/RAB22A/SPRED1/IFT20/RHOQ/AUTS2/AAK1/TLN2/BBX/MYO3B/PLD5/RBM4/SEMA3A/MAPK9/CHRNA4/ZNF32/CDKL4/HOOK3/CLOCK/TNFSF8/C21orf91/PDLIM3/KCNA7/LRP8/DOCK10/CCNT1/ZNF350/SLC44A1/TNFAIP8/FAM221B/SBF2/OPRK1/ASB8/B3GALT1/ROBO1/KAT2B/TAF4/ATXN7/OSTM1"
"MIR149_3P","MIR149_3P",377,0.231334988802056,1.50833135957766,0.00094803053059884,0.018471627606242,0.0139818676401229,4897,"tags=39%, list=30%, signal=28%","RPS6KA2/PLXNA4/CALN1/SDK1/NTSR1/TNS1/NCOR2/POU2AF1/ELFN2/LENG8/PRKACA/SHISA6/BSN/PACSIN1/XKR6/PHYHIP/NAV2/CSMD2/RTN3/PKNOX2/HK1/RAD51B/KCNIP1/RSPO4/SLC4A8/ATP2A3/MYH14/ATXN1/DEPDC5/CLIP2/AGAP1/RBMS2/ARPC4-TTLL3/FIBCD1/RAP1GAP2/PRKCA/SYT7/GGCX/NRSN2/IQSEC1/RPH3AL/SARM1/RBFOX2/KSR2/KCNK15/NFIC/KIAA1549/FAM131B/STXBP1/TMEM63C/MYO10/SOX13/RHO/CSF2RB/TTYH3/LYN/TMEM184B/XYLT1/SENP5/MGAT5B/SOX12/MINK1/GNAO1/DNM1/CTSD/TMEM252/SH3BP2/G6PC3/PSMB2/TUBB4A/LRRC4B/MDC1/TMTC1/ADAM12/SV2C/LRP1/RAB37/CSF1/MKNK2/MAP3K9/CIC/COL5A3/IQSEC3/SLC22A23/MVB12B/RASSF5/ZNF710/MAFF/SSBP3/RALB/SBF1/SUFU/ZNF518B/RALGDS/PDE7A/PTMS/RPL32/TET3/SLC8A2/DDAH1/IFFO2/WNT9B/YWHAQ/SLITRK5/TMEM104/APCDD1/EDNRA/TSPAN18/AGPAT1/GSK3A/ERF/PEX2/SMG6/FLT4/CSDC2/SLC22A11/ARHGAP23/ATP8A2/DPF3/IGSF8/AHDC1/ADCYAP1R1/STIM1/KIF21B/FOXK1/RAB11B/STX1A/PITPNM3/KCNQ2/COPS7B/PLEKHA5/MYO1C/PPP1R9B/NOS1/GLP1R/PARP11/PPM1J/BAZ2A/MNT/COL6A1/COL11A2/ELAVL3/VAMP2/DLGAP4/C1orf210/ARNT2/HMGXB3"
"MIR548AZ_5P","MIR548AZ_5P",386,0.230933200690247,1.50787063764212,0.000966438317610918,0.018471627606242,0.0139818676401229,5956,"tags=46%, list=37%, signal=30%","HDAC9/LRP1B/CCSER1/GLIS3/TENM4/TNS1/OSBPL5/MSI2/YTHDC1/FRMD4A/SET/CLHC1/MBOAT2/MAPK1/CREB5/SGPP2/SGCZ/KCNAB1/ZNF99/AICDA/GPC6/SALL3/ATXN1/ETF1/SMIM21/STRN3/CADM2/ANKRD17/KATNAL1/SS18/ADD1/SH3BP4/STIM2/GPN3/ZDHHC17/R3HDM4/PHTF2/ADAM22/PSMA8/CACNA2D1/BCAT1/LPGAT1/CHRAC1/PTPN2/SLC24A4/RPS6KA5/NCKAP5/CRIM1/TMCC1/NCAM1/FLRT3/CAMK2D/TNRC6B/PARP12/GDA/EREG/ERLIN2/SMG1/HNF1A/PPP2R2A/IGF1R/B4GALT5/GRIP1/SPOCK3/DESI2/MTF2/SLC2A13/SKIL/SERTAD2/TAOK1/BICC1/C11orf96/ZFP36L2/PDE4D/ADARB1/PLG/SOBP/NEDD4/OTOGL/SYT16/GCOM1/POLR2M/NCBP2/CDH6/MAP4K3/OPRM1/PPP3CA/MAP4K5/RBM44/BMP2/RNLS/ZDHHC21/ATG16L1/ITGA2/VPS29/ZC3H6/PPP1R15B/LEF1/CPEB4/ZBTB7A/EXOC5/LMX1A/ACER3/ITGB1/RASGEF1A/PPP6R3/BMPR2/UBR3/MYT1L/DOCK4/SGIP1/CHD1/ECE1/PDIK1L/MDGA2/MDGA2/FOXL1/FOXG1/STX11/TRIM2/RALGAPB/POU2F1/SMIM15/TOPORS/PAG1/SGPL1/TDP1/AQP3/TRPS1/PGAP1/TCEA1/LRAT/RAB22A/FEZ2/RABGAP1L/IKZF2/TPD52/TMEM170B/CTNNB1/EPB41L5/PLAG1/N4BP2/KRAS/BBX/ARID4B/CSMD3/FZD2/B3GALT2/CMBL/DGKH/ZC3H12C/ARHGAP1/CD2AP/SUCO/PMP22/SLC6A6/LCOR/MYCN/PHLPP2/ATAD2/SPOCK1/SMOC1/KLF9/CLOCK/VEZF1/RAB27B/ZFHX4/THAP1/ZNF234/MRPL19/RRAS2/DPYSL2/XRN1/CITED2/NRIP1/RAB3D/ZNF106"
"MIR4728_5P","MIR4728_5P",492,0.220374726365733,1.46324172338239,0.00094803053059884,0.018471627606242,0.0139818676401229,4897,"tags=38%, list=30%, signal=27%","NPAS3/RPS6KA2/PLXNA4/EFCAB2/CALN1/SDK1/NTSR1/TNS1/NCOR2/POU2AF1/MBOAT2/ELFN2/LENG8/GPRC5A/SHISA6/BSN/PACSIN1/XKR6/PHYHIP/NAV2/CSMD2/RTN3/PKNOX2/HK1/RAD51B/KCNIP1/RSPO4/SLC4A8/ZNF333/ATP2A3/MYH14/ATXN1/DEPDC5/CLIP2/AGAP1/FCAR/ANKRD63/RBMS2/ARPC4-TTLL3/FIBCD1/RAP1GAP2/PRKCA/TCF3/ZNF609/SYT7/GGCX/PTPRB/IQSEC1/TOLLIP/RPH3AL/SARM1/RBFOX2/KSR2/KCNK15/NFIC/KIAA1549/FAM131B/TMEM63C/MYO10/SLC7A8/PRMT1/SOX13/RHO/CSNK2A1/XPNPEP3/CSF2RB/TTYH3/LYN/TMEM184B/XYLT1/SENP5/GRM4/HAP1/MGAT5B/KIF19/TFEB/SOX12/MINK1/GNAO1/DNM1/TRAPPC9/CTSD/TMEM252/RAB30/SH3BP2/G6PC3/PSMB2/ERAL1/TUBB4A/LRRC4B/MDC1/TMTC1/ADAM12/SV2C/LRP1/RAB37/SCAI/CSF1/MKNK2/MAP3K9/CIC/COL5A3/IQSEC3/SLC22A23/MTR/MVB12B/RASSF5/ZNF710/MAFF/EEF2K/SSBP3/RALB/SBF1/SUFU/ZNF518B/RALGDS/TMED4/PDE7A/RPL32/TET3/SLC34A2/SLC8A2/DDAH1/IFFO2/WNT9B/YWHAQ/SLITRK5/TMEM104/APCDD1/EDNRA/CIT/TSPAN18/AGPAT1/ZNF548/ZNF503/GSK3A/ERF/DPF1/PEX2/SMG6/FLT4/CSDC2/ENTPD3/DAAM2/HOGA1/ARHGAP23/ATP8A2/DPF3/GAB2/IGSF8/NBL1/DBNDD2/AHDC1/TAF10/ADCYAP1R1/STIM1/KIF21B/ANGPT4/FOXK1/RAB11B/STX1A/POU2F1/EXPH5/PITPNM3/KCNQ2/CSF1R/COPS7B/PLEKHA5/MYO1C/PPP1R9B/NOS1/GLP1R/PPIA/PARP11/PPM1J/BAZ2A/MNT/COL6A1/COL11A2/ELAVL3/VAMP2/DLGAP4/PCBD2/C1orf210/ARNT2/HMGXB3"
"MIR4633_3P_MIR6500_5P","MIR4633_3P_MIR6500_5P",32,0.445521277980331,2.00079693694736,0.000985754637259067,0.0187293381079223,0.0141769383832525,5882,"tags=66%, list=36%, signal=42%","CSMD1/LIMK2/TNS3/GIPC3/TNRC6B/FGF12/SLC1A4/SP100/RALY/MLXIP/CCDC127/OAS2/IFFO2/ZNF503/CD247/MAST4/P4HA1/STK33/LAPTM5/STRAP/ZIK1"
"MIR499A_3P","MIR499A_3P",148,0.278646041656408,1.67155541665466,0.00100325392285567,0.0189496961546444,0.014343735652469,3412,"tags=33%, list=21%, signal=26%","LRP1B/TENM3/PRKG1/FOXN3/TMEM132B/MSI2/FUT9/CDC42EP3/BRD1/TMEM178B/CRISPLD1/ZNF99/LAMB3/SNX3/SLCO3A1/PDZD8/STIM2/SNAP25/PI15/MAN2A1/BCLAF1/SEC62/GABRB3/ITFG1/TBX3/ZIC2/RBM27/FIGN/TRIO/MSANTD3-TMEFF1/TMEFF1/FZD9/EYA1/SMOC2/EPGN/TRDN/MAF/MAP4K3/TRAPPC11/PCM1/HK2/IVNS1ABP/TFCP2L1/XKR4/ZC3H6/TANC1/NEK2/UBE2E3/PPP1R26"
"MIR520B_3P_MIR520C_3P_MIR520E_3P","MIR520B_3P_MIR520C_3P_MIR520E_3P",293,0.243473611648816,1.55519261688741,0.00104006956604479,0.0195301951846188,0.0147831371375649,5544,"tags=44%, list=34%, signal=30%","NPAS3/PSD3/ANO6/GLIS3/PTPRD/VDR/ARHGEF10/FRMD4A/E2F7/KIF26B/FAM168B/BARX2/CREB5/OLFM3/PFKP/ASF1B/GPC6/RABGAP1/NFIB/ANKRD17/RYR2/ARL4C/FNDC3A/ARID5B/TMTC2/RELL1/VLDLR/RUNX2/TIAM1/RBL1/CUX2/ZNRF3/SDC1/UBE2B/GPCPD1/RORA/RGL1/LRP2/CNOT6/PKHD1/NFIA/LHX6/SPTLC2/IRF2/TET1/MYLK/RAD18/CELF2/ZC3H13/DCUN1D4/BLCAP/SLAIN1/SRCIN1/ZNF75A/KREMEN1/ZNF827/PDE4D/ST3GAL1/MCC/PAK2/SHCBP1/MKNK2/TMUB2/TMEM123/TNRC18/APP/SNX8/MED12L/SLC22A23/LMO3/UBE2J1/CPEB1/UNC80/TANC1/FZD3/RB1CC1/TET3/PARP8/CUX1/ZBTB7A/LYST/EXOC5/ELK4/RASGEF1A/MPC1/PTPN21/USP24/RSBN1/HDAC4/RTN1/GUCA1C/PDIK1L/RAB11FIP1/TAPT1/SETBP1/MTUS1/GALNT3/AGO1/UNKL/NR2C2/RAB22A/SPRED1/HAUS8/IKZF2/MSL1/C2CD2/TMEM170B/PLAG1/AAK1/FGD4/PPP6C/ARID4B/BCL11A/SMARCC2/ST7L/OXR1/SUCO/PRDM8/MAPK9/MTF1/LCOR/MYCN/SS18L1/FSTL5/KDM1B/ATAD2/ERCC4/HOOK3/CORO2B"
"GFI1_01","GFI1_01",237,0.257448637395553,1.60954204151673,0.0010584774006314,0.0196460747596962,0.0148708507335437,6733,"tags=52%, list=41%, signal=31%","CDH13/NRXN3/YWHAE/FOXN3/CALN1/LRP2BP/C1QTNF7/CELF4/ZBTB20/KLF12/ELAVL4/PRDM10/CREB5/GABBR2/PHYHIP/CACNB2/NGEF/RARB/CTDSPL2/GREM1/MBNL1/CTLA4/EBF2/SH3BGRL2/ZNF521/EXOC7/TMTC2/KRT26/STMN1/CLRN1/PI15/CNTN6/INTS9/AVP/RNF181/RORA/CACNG3/TMCC1/NCAM1/DLG2/CAMK2D/SOX5/NFIA/MEF2C/HNF1A/TFB1M/PPP2R2A/TSHZ2/CDON/PPARGC1A/CAND1/EGFLAM/IRX3/ARHGEF2/PDE4D/PEA15/TRDN/CDH6/PI4K2A/PI4K2A/MAP4K3/SLCO2A1/LMO3/RPS6KB1/HMGA1/CLVS1/CLEC11A/HSD11B1/GPRC5D/WDR81/PHACTR3/CNKSR1/ICAM4/PREP/KLF15/CCSER2/PTEN/DSG3/SLC26A3/DPF3/PRKAG1/PBX1/GADD45A/TGIF1/TMPRSS2/SLC25A18/MYO1C/AGPAT4/HIVEP3/CDX2/GAS2/BRD2/GPR20/FAM20A/ID2/ALG10/SOSTDC1/LCOR/MAP2K5/CLMN/SETD3/YIPF4/PROCR/RPRD2/ANGPT1/EBF1/FAM91A1/GRAMD1C/SPAG7/ZFPM2/ICAM5/ITSN1/SLC44A1/MEX3D/SRSF2/CCR7/MSR1/SKIDA1/DDR2/TFEC/TOP1/JAZF1/PCYT2/RHOA/TCTA"
"MEF2_Q6_01","MEF2_Q6_01",219,0.256111753161608,1.58927675322204,0.0010584774006314,0.0196460747596962,0.0148708507335437,6339,"tags=50%, list=39%, signal=31%","FOXP1/PCDH9/CLCN1/FRMD4A/CDC42EP3/ELAVL4/ASIC2/CTNND2/ZFHX3/DPP10/COL13A1/GABARAPL2/ATP2A3/PAK6/CACNA2D3/ATXN1/SMARCA2/PDGFRA/HDAC7/KBTBD8/HS3ST2/MBNL2/CASQ1/SNAP25/KCNQ5/PI15/ANGPT2/TPM2/STAC/ZNF385B/ESR1/IAPP/TSC22D1/SLC6A13/LRRC8C/DLG2/LYN/CNST/SOX5/FGF12/IL10/PPP2R2A/PPARGC1A/ACTC1/WFDC1/DGKI/RNF145/TSPEAR/GPR27/RALY/TEF/TNNT2/NEDD4/RASGEF1B/SCAI/TRDN/MYOG/CKM/COL1A1/USP2/BZW2/NOG/MAFA/UBXN10/CUX1/EPHX4/KCNN1/CTBP2/P2RX5/GATA4/CAPN3/DIRAS1/GRK7/HDAC4/KCNJ9/STAC3/PRX/HSPB3/RCOR1/TFB2M/SCUBE3/SLC16A13/PER1/ARHGAP26/SLC26A9/GET4/AAK1/HS3ST5/CLDN14/ADAMTS12/PMEPA1/MAP2K5/TNNI3K/FXR1/PRMT3/USP13/VEZF1/RARA/ART5/PTCHD4/ZFPM2/ANKMY2/KCNA7/AKR1B1/MYH6/RHOBTB1/SLC44A1/TP63/GRB14/SSPN/C10orf71"
"MIR4642","MIR4642",88,0.333448119174935,1.85067302534903,0.00106486017892667,0.0196509542214571,0.0148745441811354,6649,"tags=61%, list=41%, signal=37%","RBFOX1/FNDC3B/TMEM132C/ZBTB20/PKNOX2/ETF1/RBM18/TIAM1/KSR2/LMOD1/RPS6KA5/DUSP10/RALGPS1/TTC28/WASF2/LARS2/SKIL/RBM15/PCSK5/SOBP/MAP3K9/XPO1/PPP3CA/PRTG/PDE7A/STOX2/AIFM2/SESN3/PER2/SLC25A16/SCAF8/PGRMC2/SGMS1/NPNT/TBC1D8/UBN2/NUDT13/MYO1C/TSHR/ALKBH8/PHYHIPL/TTC39A/SHISA7/RAP2B/BCAT2/KCNK2/CORO2B/LIN28A/CADM1/CBX2/GLRB/UBE2K/PBX2/SMIM13"
"MIR7703","MIR7703",100,0.315745806992013,1.79042668091807,0.00109638838669923,0.0198898480773515,0.0150553718994262,7028,"tags=63%, list=43%, signal=36%","PDZD2/CTNNA3/ROBO2/ZFHX3/DPP10/CRYGN/KLHL14/CHD9/PDZD8/FAM20C/SH3PXD2A/CHD2/TECPR2/RBMS3/DLG2/P2RY14/TRAF3/ADAMTSL1/THSD7B/TMEM144/HNF1B/SLC12A5/FAM181B/TEF/PTPRO/CREG2/FHL2/IVNS1ABP/PAPPA/NSMF/NOX4/GTF2H1/LYST/CDK7/PCOLCE2/GATA6/SGMS1/TMEM200A/SYT14/SCUBE3/UNKL/HIVEP3/SPRED1/IKZF2/ASB5/JOSD1/TEAD1/BCAT2/YIPF4/CLOCK/BAZ2B/MATN3/MMD/FANCI/ROBO1/ZNF208/PFN2/FERMT1/HERPUD2/BOD1/FAM167B/DCAF6/CDCA7L"
"MIR1284","MIR1284",208,0.258539732947826,1.59830563419172,0.00109529309360562,0.0198898480773515,0.0150553718994262,5567,"tags=46%, list=34%, signal=30%","PSD3/CAMTA1/LDLRAD4/RBM47/PPP2R2C/CREBBP/GSE1/FNDC3B/PDS5B/CTTNBP2NL/RAD51B/IRS1/BCL11B/ATXN1/KALRN/NREP/ZNF236/TNS3/ARL4C/SEC24D/ANK1/KLF6/ITGB2/RORA/ZNF432/NCAM1/DLG2/NRXN1/RBM27/PDE1C/MEF2C/TFB1M/CD55/SP100/DCUN1D4/SNAI1/PEX14/SKIL/TAOK1/KMT2E/EIF4ENIF1/MDC1/SF3B1/DCAF7/UBQLN1/KDM7A/PACRG/CDH6/PRDM12/FKBP1A/TFCP2L1/RTF1/ZBTB2/SUMO1/TES/CPEB2/MTFR1/ATP2A2/RB1CC1/STOX2/POLR2K/IRF2BPL/EP300/FRMD4B/SCAF8/SGIP1/USP24/DSN1/ADRB2/MAK/MAST4/TEDDM1/KCNE4/TRIM2/ST6GALNAC3/MARK3/TMEM260/PPP2R5C/FAM76B/HMGB1/TPD52/AUTS2/SMARCB1/LBR/KRAS/ID2/REV3L/PCGF5/SORBS1/C6orf136/GOSR1/NOTCH3/SNX31/SMOC1/RIF1"
