"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GSE16266_CTRL_VS_LPS_STIM_MEF_UP","GSE16266_CTRL_VS_LPS_STIM_MEF_UP",174,0.289760533108212,1.78096089930854,0.000211989317561616,0.0413786841009692,0.0368020321337736,5351,"tags=48%, list=33%, signal=33%","VDR/FBXL14/APBB1IP/SH3TC1/NCOR2/SAMD1/TMCC3/TLE3/SIGLEC9/KCNN4/DLC1/IER5L/CAMSAP1/GRB10/IGFBP4/CHD9/SH3BP4/SLC7A5/RIN3/CHST11/RUNX2/TNFRSF12A/KLF10/LPIN2/SFMBT2/CEBPA/SLC7A7/TFEB/DESI2/NFKBIA/IER3/SKIL/ENG/SSH1/SH3BP2/RASGEF1B/KDM7A/BLOC1S2/RASSF5/FLOT1/ZNF710/LHFPL2/FHL3/ARHGEF40/ELK3/IRF2BPL/SERTAD1/SKI/TBC1D16/MYO1F/BMPR2/TMEM223/CD58/LCP2/GPR157/PLK3/TGIF1/VASH1/SLC43A2/ITPKB/ZSWIM6/SERPINE1/MAP1S/HIVEP3/TMEM51/ID3/MMP2/RUNX3/ARAP3/ZMIZ1/FAM53B/SMAD6/SOCS6/STX6/INPP5A/ZBTB4/ID2/AGAP3/ANGPTL4/MAEA/SLCO2B1/PMEPA1/RFFL/LIMS1"
"GSE13229_MATURE_VS_INTMATURE_NKCELL_UP","GSE13229_MATURE_VS_INTMATURE_NKCELL_UP",169,0.290595521434697,1.77940523042736,0.000191584133564206,0.0413786841009692,0.0368020321337736,5759,"tags=51%, list=35%, signal=33%","CCSER1/MCF2L/ELFN2/DLGAP1/PACSIN1/DAB1/CEBPB/KCNN4/FAM47E/SLCO3A1/SLAMF6/GSX2/KCNK13/TENM2/RFTN1/APOC2/ANGPT2/BTC/PDCD1LG2/FHL5/ETNK1/CPVL/ZC3H12D/KLF10/TM4SF20/TLR3/EIF2AK2/MEGF6/PLCE1/TMEM18/PLEKHH1/PARP12/NOL4/CELF2/IGF1R/MFSD2A/RP1/FGFR2/INPP5B/RCSD1/ACE/ACE/NME8/DNAH11/SLC25A4/TMEM200C/SLC24A3/ATP6V1E2/FCHSD2/MUC16/IL17RC/RNLS/PLA2G2C/CHCHD6/DDX25/ASPG/TUBA8/EGLN3/CCDC18/APCDD1/ICAM4/NKX3-1/DKKL1/PPP2R3A/DROSHA/ECE1/SPINT2/FAM227A/TSSK2/LDHB/TACC2/RADIL/IKZF4/CD274/VWC2/GYS2/INCA1/SELE/RAMP1/PGPEP1L/ZNF572/MOXD1/MYH7/MDFI/HLA-DOA/ADIG/THUMPD2"
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN","GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN",177,0.288113152365997,1.77557563339385,0.000191584133564206,0.0413786841009692,0.0368020321337736,5291,"tags=49%, list=32%, signal=33%","C16orf74/CYFIP1/NRP1/WLS/NAGA/CTLA4/SLC7A10/NCF4/SDCBP2/CEP55/SH3BGRL2/SPRY1/RUNX2/TIAM1/PLEKHB2/OAZ2/TGM2/CMTM7/LITAF/TRPM1/LAD1/PDCD1LG2/ICAM1/SLC45A4/CD200/ZC3H12D/MX2/S100A4/LRRC8D/ERGIC1/ARHGAP20/RNASE4/CDK6/CUL7/TRAM2/ALAD/NFKBIA/CNKSR3/GNA12/LAG3/SP6/DENND5A/SUSD2/PRNP/BMP7/FABP5/CRMP1/PAFAH1B3/P2RX7/RALGDS/NSMF/TRIM14/NCMAP/ELK3/TNIP1/RXRA/PRELID2/ANGPTL2/FRMD4B/CTTN/SH3GL3/CD83/CAPN3/GABARAPL1/DBNDD2/TNFRSF18/STX11/ANG/ABHD4/CD81/SYNPO/TGIF1/SDHAF1/HIVEP3/XDH/ENDOD1/GPR68/BID/ST3GAL2/ALDOC/LTA4H/PHLDA1/PTGER2/SRC/ITIH5/RFX5"
"GSE360_CTRL_VS_L_DONOVANI_DC_UP","GSE360_CTRL_VS_L_DONOVANI_DC_UP",177,0.287936689587057,1.7744881335421,0.000198385859103917,0.0413786841009692,0.0368020321337736,4338,"tags=40%, list=27%, signal=30%","RPS6KA2/ALDH1B1/PLCG2/SORL1/ADIPOR2/EIF2B5/NCF4/SF3A3/INPP5D/ANKRD17/CCT3/VGLL4/VAMP8/TDRD3/ST3GAL5/WDFY3/CHML/LMTK2/LSP1/SEC14L1/GNPDA1/SLC7A8/CPVL/MCM3AP/POLR2H/P2RY14/S100A4/XYLT1/SLC1A4/SLC7A7/NASP/ABCC5/VPS52/KCNAB2/ZNF473/UQCRC2/MDC1/LRP1/MYO7A/GPX3/TNR/ALDH1A1/GART/COL15A1/RPL14/MEGF9/NCL/ACTA2/SCCPDH/DPYD/TES/PPRC1/AHCY/PIK3CG/PPP1R26/RXRA/MPPE1/VAV1/DDX39A/RNF10/GLB1/ERG/CTDSPL/BLVRA/NDUFS2/UBA7/SGMS1/TTC3/C3AR1/TRAPPC8/USF2/VASH1"
"GSE39556_CD8A_DC_VS_NK_CELL_DN","GSE39556_CD8A_DC_VS_NK_CELL_DN",175,0.285314280803586,1.7550817450046,0.000211989317561616,0.0413786841009692,0.0368020321337736,6955,"tags=58%, list=43%, signal=34%","HDAC9/RPS6KA2/VDR/GAS7/SMCHD1/CD72/MTSS1/SIT1/CBLB/IRS1/APBB2/ST6GAL1/SIPA1L3/PDGFRA/TJP1/NIPA2/PTAFR/PTPN2/MTMR6/RASGRP1/RNGTT/CARD10/RALGPS1/LYN/APLP2/SLC17A4/XYLT1/RNASE6/STAT6/CD55/SP100/BLCAP/PRKCB/ADARB1/PLG/RELB/SLC25A4/TNFRSF17/PDIA5/SETX/SGCE/FCHSD2/OAS2/TRAT1/IQCE/HERPUD1/TES/SH2B3/SBSPON/PPP1R26/LYST/AOX1/LRP10/CAND2/TTN/PEX2/MPPED1/S1PR1/PTPN21/DNMBP/TBC1D1/SPINT2/RHOH/SETBP1/IFNGR2/MAPK12/MYO1C/MKRN3/PLAGL1/CRYM/ADAM23/KMO/PIP5K1B/ATP2B1/MGLL/ROR1/WASF1/TRIM22/TNFAIP1/ACSM3/ESYT1/AEBP1/EXOC3/SMAD7/MSH3/RAPGEF5/RHOBTB1/TNFAIP8/EVI5/IRF4/BNIP2/DZIP3/EPHX2/RGS16/CD19/CYTH1/PSD4/DNASE1L3/SERPINB8/CXCL3/CD38/CTDP1"
"GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_DN","GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_DN",133,0.304184977321588,1.8069554500628,0.0002346841032123,0.0415555473776955,0.0369593336075827,4593,"tags=43%, list=28%, signal=31%","PITPNC1/PLCB2/KIF26B/SORL1/ANKRD44/SLC31A2/RFX1/CYFIP1/PIK3IP1/IFITM1/SSBP2/MGST2/CBLB/CCDC107/ZC3H18/SLCO3A1/MYCBP2/INSR/PTTG1/ITGA1/L3MBTL3/TNRC6C/FBXL17/RTN4RL1/CRIM1/SAMHD1/PKHD1/XYLT1/GNA11/DAD1/MEOX1/MLXIP/KDM7A/XAF1/ATP8A1/ATP10D/LAPTM4A/SLC38A9/PDE7A/RNF185/PGPEP1/EIF4E3/IFIT3/SOCS5/ELOVL7/SGMS1/TRIM2/PCID2/ASH1L/UBN2/UNC79/PAPPA2/HSD17B8/USE1/PPP1R9B/PPM1J/MTA3"
"GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN","GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN",170,0.288713302367856,1.76807317261858,0.000248354604182293,0.0415555473776955,0.0369593336075827,5301,"tags=46%, list=32%, signal=31%","LDLRAD4/IQGAP2/DACH1/NRP1/MGST2/NAGA/IRF7/NREP/LILRA4/SH3BP4/SLC7A5/LAIR1/FCER1A/SIDT1/MAP2K6/ZDHHC17/RUNX2/STMN1/ATP10A/CUX2/SCT/LILRB4/TPM2/MYB/ICAM1/GRAMD1B/SORT1/PTPRS/NDRG1/CRIM1/CERS6/CSF2RB/SCN9A/PAFAH2/ALDH2/JAG1/SERTAD2/SLC1A5/CORO1C/CTSC/KCNK10/GNA15/MCC/DAD1/LILRB1/IDH3A/APP/LHFPL2/ITM2C/LAPTM4A/FCER1G/AHCY/DPP4/PTMS/PIK3CG/TNFRSF21/EGLN3/FLNB/GPR171/CD4/SIVA1/RNF5/UGCG/SRP14/SFT2D2/KCNA5/GAS6/TMEM8B/GZMB/ST3GAL2/SEMA3C/CRYM/DAPK1/AHI1/CAPRIN1/FLT3/CD2AP/PMP22"
"GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN","GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN",177,0.285206116742742,1.75766023600338,0.000262025126322415,0.0415555473776955,0.0369593336075827,5355,"tags=48%, list=33%, signal=32%","IQGAP2/KCNQ1/VPS39/FBXL14/NCOR2/CDC42EP3/ZCCHC24/IL27RA/CBLB/ABR/ARHGAP22/RPA1/ARL4C/PHF21A/LAIR1/OAZ2/GNPDA1/KLHDC3/MYO10/LBP/NDRG1/LPL/POLR2H/RIN2/AMPD3/XYLT1/RBM38/HPCAL1/BAIAP2/EREG/UBAC1/ALCAM/ACAA2/SLC7A7/TRAM2/MINK1/SERTAD2/GOLGA2/ENG/GNA12/KCNAB2/HDAC5/PIK3CB/ZFP36L2/ARHGEF2/CRIP1/CRIP1/USP22/ZNF3/GNA15/PRKD2/ZNF710/LHFPL2/HMGA1/TUBGCP2/TRIM66/PIK3CG/SLC23A2/PDE3B/KANK1/TNIP1/GTF2H1/ZBTB7A/RXRA/RXRB/AKAP1/MYO1F/GEMIN2/LIG1/SERPINE1/FMNL1/STK10/PPP2R5C/FAM53B/GRAMD4/BID/MAPK14/CSK/ENC1/LTA4H/MAEA/PHLDA1/AP2M1/CDK9/FOXO1"
"GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_DN","GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_DN",179,0.28398126714028,1.75298518236388,0.000230127274912064,0.0415555473776955,0.0369593336075827,5988,"tags=52%, list=37%, signal=33%","CAMTA1/RPS6KA2/TMCC3/CTNND2/ZC3H4/NRP1/HS3ST3B1/PRR16/NREP/IGFBP4/RYR2/ARL4C/SH3PXD2A/SPRY1/PDLIM5/CEP164/SMAD4/ZNRF3/CHST6/BTLA/STAMBPL1/ESR1/TCF20/ADAMTS6/PDGFD/CAMK2D/RIN2/FOS/SPICE1/ACAA2/CDON/KRT72/CNKSR3/CCDC88C/VWA8/NIPA1/TEF/PARD6G/GABRR2/RAB3IP/MFHAS1/CNPY1/IQCF5/APP/ATP8A1/SFSWAP/ATP10D/SYTL1/C9orf72/TANC1/OGDH/LEF1/ELK4/S1PR1/GGACT/ELOVL7/DNMBP/CASC3/KANK4/HDAC10/MAPK11/USF2/CREG1/NSUN4/ID3/ARL5B/PKNOX1/LRRC66/RAG2/GRAMD4/TMEM8B/DUSP7/ASS1/RAMP1/KLF7/WIPF2/PPTC7/FNBP1L/AKAP12/CD2AP/PI4KB/TSPAN17/C1orf21/ATP2B1/NFIX/C1QTNF9/DAPL1/TNFSF8/MOB3B/ARHGAP29/DRC1/PDE5A/MPND"
"GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",184,0.281689141381139,1.7436762925677,0.000239240934292754,0.0415555473776955,0.0369593336075827,5193,"tags=44%, list=32%, signal=30%","PSD3/HDAC9/FHIT/PRKCE/ARHGEF10/EXO1/SLIT3/ARHGAP21/CTNND2/IFITM3/RAD51B/WDFY4/FCHO1/PPFIBP2/WDR64/SASH1/PDPN/TMEM176B/HCN1/TMEM176A/SYK/CIRBP/CHST11/RUNX2/BCAT1/CDCA8/SRL/MYB/RNF157/LMNB1/KHDRBS3/CSF2RB/ANKS1A/LPIN2/TSC22D1/IGLL1/HNRNPU/CD47/EHMT1/MEF2C/TET1/BASP1/CUL7/KIF23/CACNB1/ATP13A2/CDCA2/G6PC3/DENND5A/CIPC/MBL2/HK2/IVNS1ABP/EEF2K/ZNF518B/CAMKV/ATP2A2/DHX33/PCP4/ELK3/CUX1/WDR31/RXRB/ADM2/ZNF428/KRT16/CLCN3/LRRK1/PKIG/TP53BP1/PALM/TMEM8B/NAT8L/TTC13/GREB1L/CBFA2T3/TTBK2/BCL11A/RFC1/ZC3H12C/CX3CR1"
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN","GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN",181,0.279942797718926,1.73071093182649,0.000262025126322415,0.0415555473776955,0.0369593336075827,4698,"tags=43%, list=29%, signal=31%","PLXND1/ARHGAP10/KIAA1671/ATP2A3/ATXN1/DTD1/KATNAL1/CHD9/MICAL2/ADCY9/DNAJC1/LZTR1/ST3GAL4/CHST11/NEDD9/MXD4/LPGAT1/TBXAS1/SRGN/VIPR2/CMIP/DUSP10/GLCCI1/RALGPS1/AGO4/ARL15/ANKS1A/SPEF2/LYN/MYH9/EHD3/MAP3K5/RDX/PTPN22/WDFY1/ARF3/PIK3AP1/B4GALT5/NCKAP1/GNAO1/CTNNA1/PTK2B/CACNB1/SLC1A5/TPRG1/EPS15/DCAF15/MAF/ARFGAP1/ANXA5/MAP2K2/TBC1D5/HEG1/ATP10D/SNX10/HIP1/PIK3CG/SLC23A2/BMPR1A/CDC73/EIF4E3/DENND1B/KIF1C/SLFN12L/CRADD/MYO1F/GABARAPL1/CD58/LCP2/RNF19A/UBN2/SGPL1/PLEKHA5/NF1/MRPL10/GFPT2/PPP2R5C/PIEZO1/UEVLD"
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP",146,0.299226109794727,1.79873560897161,0.000275695666483964,0.0423986517395794,0.0377091871733091,7018,"tags=60%, list=43%, signal=35%","SYNE1/PTPRD/DACH1/MSI2/ASTN2/WNT5B/ARHGAP18/SLC25A31/RAD51B/DLC1/SLCO3A1/PLCXD3/RBMS2/CCDC102A/NRP2/VLDLR/CASQ1/LHCGR/FBXL17/SNTB1/CHN2/ENDOU/TSHZ1/HSBP1L1/TLR3/GABRB3/CAMK2D/RASGRP3/HPCAL1/ST6GALNAC1/PALD1/EREG/SCGN/RTN2/RAB30/TPRG1/CATSPER3/PPP1R17/PLK4/PARP3/GCOM1/SERPINB12/TMEM253/EPAS1/PAPPA/CPEB1/KLHL29/MACC1/RNF125/GATA3/PGPEP1/SLC6A16/GAB2/SPINT2/ASCL1/ENKUR/LRRC66/RHOQ/GNA14/ABCA6/OR1F1/PDGFC/PDE9A/RAB27B/ZFHX4/SLC6A1/PCED1B/GABRB1/FCER2/IRX5/PLXDC1/CDK2/DSEL/CD8B/ZBTB14/STAT4/MSR1/TTC22/GNAI1/NLRP5/PPARG/ZNF443/SLC26A4/SLC28A1/CDC45/CLDN5/NPY5R/GPR3"
"GSE13229_IMM_VS_INTMATURE_NKCELL_UP","GSE13229_IMM_VS_INTMATURE_NKCELL_UP",173,0.285573607810612,1.75473389934481,0.000303036791116907,0.0452326974975972,0.040229775860969,5052,"tags=44%, list=31%, signal=31%","UNC13C/MCF2L/ARHGEF10/DLGAP1/CYFIP1/PKP4/CDH23/KCNN4/MBOAT1/UBE2H/APBB2/NSG2/SLCO3A1/SLAMF6/TMEM176B/MMP10/PDGFA/SIDT1/CCNE2/CMTM7/KAZN/PDCD1LG2/KIAA1549/TSR1/FHL5/ANO3/C4orf36/CCKBR/NFATC2/SLC6A13/BFSP2/PKN3/TMEM18/PARP12/MBP/NOL4/C11orf16/TSHZ2/CDON/SMCO4/ATP12A/NEURL1/ADAM12/PDZD9/TRDN/CALR3/SLC24A3/FCHSD2/BEND7/DPP4/TUBA8/ZNF593/EGLN3/TMEM132E/LMX1A/TFDP1/C2orf73/FRMD4B/CLCN3/HOGA1/DBF4/DKKL1/PPP2R3A/CD27/SPINT2/RGMA/SGSM1/TACC2/STK4/PKN1/DDX21/RADIL/IKZF2/PDK1/HSPA5/RAMP1/PSD2"
"GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",150,0.290503853900677,1.75216231911017,0.000357719170213556,0.0490655348333458,0.0436386856863649,5013,"tags=45%, list=31%, signal=31%","ANO6/SLC16A7/PITPNC1/FRMD4A/ANKRD44/CDK14/MBOAT1/RAPGEF4/ST6GAL1/KLHL14/SMARCA2/AGAP1/CRAT/TMEM9B/TMEM176A/ANPEP/RUNX2/RBL1/DNER/TTC32/SORT1/SAMHD1/TOP2A/BFSP2/LYN/CIITA/CAMK2D/RASGRP3/TET1/MCTP2/TFEB/NR1I3/CDH17/KIF23/DGKI/VRK3/ST3GAL1/LRP5/DGKA/KCNJ10/SPIRE1/PRKD2/AGMO/FUT8/HSD11B1/PCP4/ZDHHC2/DPP4/ITSN2/FAM222A/NFAM1/KIF21B/RHOH/PBX1/SGK3/CD81/DCLK2/MBD5/MMP8/SH3BP1/PPP1R9B/ARHGAP9/YPEL2/KCNA2/ARHGEF18/CERS4/MAPK14/FBXO32"
"GSE22611_UNSTIM_VS_6H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_UP","GSE22611_UNSTIM_VS_6H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_UP",166,0.285632425472045,1.74618577220949,0.00034860543085673,0.0490655348333458,0.0436386856863649,3758,"tags=36%, list=23%, signal=28%","PTPRD/PSMB6/WWC1/YTHDC1/GPR107/EXO1/EMC8/PRDM10/DCLK1/LSS/C5orf15/ARFIP1/ELF3/CHST5/IRS1/COX4I1/NFIB/THSD7A/LGALS3BP/TMEM9B/RIN3/PHTF2/ANGPT2/INTS7/FHL5/DLX6/STMN2/RORA/JPH3/KIF2C/RGCC/SLC17A4/NCAM2/SBNO1/ASCL3/GDF2/SFTPB/ABTB2/HNF1B/PTK2B/DNAH3/NLRP2/TGFBR3/ZNF3/GNG12/BICD1/PLLP/RAD54L2/ZNF146/ATP2A2/TAF9/CCZ1B/GPR171/CHMP1A/FBXW11/RGS12/LTK/ELK4/GSK3A/CRKL"
"NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP",187,0.279048353162035,1.72774185755681,0.000357719170213556,0.0490655348333458,0.0436386856863649,5595,"tags=48%, list=34%, signal=32%","NTM/CDC42EP3/MTSS1/PIH1D1/NRP1/CDHR5/CBLB/APAF1/CAMSAP1/LIMK2/SMAD2/SLC2A3/GADD45B/ATF7IP/PRKCA/LAIR1/HBS1L/WDFY3/ATP10A/SP4/SEC14L1/ADAM28/PRPF4B/IRF3/TIMP2/CRIM1/COTL1/TMCC1/APLP2/HECTD3/MEF2C/NOLC1/RASA2/GOLGA2/RRP9/TMPO/NMB/BAX/SRSF11/PAK2/SLC12A3/TMUB2/TMEM135/SFSWAP/BACH1/CD40/SRRT/DPP4/SULT1A1/ZNF593/ITSN2/TNIP1/ZFP36L1/STX5/TIMM10B/SULT1A4/TLE4/MTAP/S100A2/BLVRA/AKAP6/UBA7/POM121/STX11/RALGAPB/LPIN1/HSD17B8/IPCEF1/PPIA/HEXIM1/TRPS1/TMEM260/CNOT4/KLHL28/SCO2/RHOQ/PSEN1/SLC2A14/GGPS1/KRAS/ZBED4/PLBD1/ZNF148/LGALS8/MYC/EYA3/OAS3/SIK3/KRT86/KLF9"
